"pt","en"
"10 estudantes  detidos  ato pacífico contra  pec   hoje 7   belém  onde centenas  pessoas realizaram   ato contra  pec 55  10 estudantes  detidos  polícia  repressão iniciou   estudantes protestavam  frente sede  pmdb   viaturas passaram horas rodando  cidade  levaram  estudantes  diferentes seccionais 0s 10 detidos encontramse nesse momento  drco divisão  repressão  crime organizado  nesse momento   manifestantes trancaram  rua  frente  seccional   brás   realizam  vigília  protesto contra  prisões  contra  criminalização  luta   lutar  é crime  imagens regiany nascimento  especial  jornalistas livres","10 students detained pacific act against pec today 7 belem where hundreds people performed act against pec 55 10 students detained police repression initiated students protested front headquarters pmdb vehicles spent hours running city took different sectional students 0s 10 detained are in this moment drco division repression organized crime in that Protestors, protest, against, arrests, against, criminalization, fight, is, crime, images, regiany, birth, special, journalists"
" lançamento  livro   caso lula   cristiano zanin  advogado especialista  direito processual civil   atua  defesa  expresidente lula  explica   operação lava jato extrapola  limites legais   influencia  mundo jurídico fala  ainda  sobre  denúncia enviada  onu contra  juiz sergio moro     fato positivo  operação lava jato  desvendar  foco  corrupção  havia  petrobras    discordamos quanto  extensão desse foco  envolvia agentes  petrobras  agentes públicos  defendiam  próprios interesses   nenhuma relação   presidência  república   vídeo lucas martinsjornalistas livres   saiba  sobre  denúncia contra  juiz sergio moro 2dr51rd"," Launch book case lula cristiano zanin lawyer specialist law civil procedure acts defense ex-president lula explains operation lava jet extrapolates legal limits influences juridical world still talks about denunciation sent onu against judge sergio moro fact positive operation lava jet unveiling focus corruption there were petrobras disagree as much extension of this focus Involved agents petrobras public agents defended own interests no relation presidency republic video lucas martinsjornalistas free know about complaint against judge sergio moro 2dr51rd"
"aovivo   acontece agora  coletiva  imprensa  advogados  presidente lula sobre  lançamento  livre   caso lula   luta  afirmação  direitos fundamentais  brasil    defesa faz  balanço  cenário jurídico relativo  presidente  decorrência  audiências realizadas  brasília  curitiba  últimas semanas   lucas martins  jornalistas livres","Alvivo happens now collective press president president lula about launch free case lula fight affirmation fundamental rights brazil defense makes balance legal situation relative president arising audiences held brasília curitiba last weeks lucas martins free journalists"
" mulheres  unem   grito  aborto legal  seguro  gratuito  descriminalização  aborto  mulher  faz  aborto  é presa    vale   médico     suporte assegurado  estado legalização  aborto  mulher  atendimento  sus   acompanhamento psicológico   forma segura  gratuita   decisão  supremo tribunal federal  semana passada     aborto   terceiro mês  gestação  é crime   comemorada  movimentos feministas apesar  valer   caso específico  duque  caxias   rio  janeiro   decisão  stf abre precedente   poderá ser usada  argumento  juízes  situações  envolvam  aborto   terceiro mês  gravidez  hoje  aborto é permitido  caso  estupro   gestação coloca  vida  mulher  risco   é constatada  anencefalia   é  feto  cérebro segundo  código penal   mulher  aborta  sujeita  prisão    três anos    médico   quatro anos  reportagem martha raquel  animação  arte joana brasileiro   todas  fotos utilizadas  vídeo  autorização  uso  imagem"," Women unite cry abortion legal free insurance decriminalization abortion woman makes abortion is prey medical insurance support secured state legalization abortion woman care su accompaniment psychological safe form decision supreme federal court last week abortion third month gestation is crime commemorated feminist movements despite asserting specific case duke caxias Abortion abortion abortion abortion abortion abortion abortion abortion abortion abortion abortion abortion abortion abortion abortion abortion abortion abortion abortion abortion abortion abortion abortion abortion abortion Art joana brazil all photos used video authorization use image"
" chance é unificar todas  pautas pra lutar contra  retrocesso debate desafios  classe trabalhadora promovido  federação  trabalhadores  empresas  crédito  fetec centro norte    presença  guilherme boulos coordenador  mtst  ana julia ribeiro secundarista  paraná  graça costa secretária nacional  reações  trabalho  cut  ricardo berzoini exministro  expresidente  pt   ainda  rápida participação  secundarista  uberlândia juliana siqueira   brasília 29112016 vídeo  wwwmediaquatrocom especial   jornalistas livres"," Chance is to unify all guidelines to fight against kickback debate challenges working class promoted federation workers companies credit center fetec north presence guilherme boulos coordinator mtst ana julia ribeiro secundarista paraná grace coast secretary national reactions work cut ricardo berzoini exministro expresso pt still fast participation secundarista uberlândia juliana siqueira Brasília 29112016 video wwwmediaquatrocom special free journalists"
"brasília  29  novembro  2016 foto lula marques  especial   jornalistas livres","Brasília 29 november 2016 foto lula marques special free journalists"
"praça  guerra estudantes contra  pec 55  massacrados  brasília ordem  atacar  disseram policiais  palácio  planalto pode estar  trás  ataques   extrema violência  gás  bombas   polícia militar  df massacrou estudantes  realizavam manifestação   frente  congresso nacional  contra  pec 55 militantes  extremadireita  infiltrados  manifestação provocando quebraquebra  causar tumulto  ação  polícia contra  estudantes  mulher  protestava contra  pec 55  agredida   chão    cabeça chutada   policial  gerando indignação  manifestantes parlamentares  pt chegaram  local  negociar  fim  massacre    autoridades policiais  aceitaram qualquer acordo   continuaram avançado sobre  população  deputados  deputadas  diversas vezes tentaram fazer  cordão  frente  policiais    tentativa  proteger  manifestantes  deputado paulo pimenta tentou intervir  maneira reiterada  pedindo  polícia  fim  ataques   gás   lançamento  bombas     parlamentares pudessem conversar   estudantes    afirmou  policial   ordem  avançar  acreditase   ordem  ataque possa ter vindo  palácio  planalto   meio  ministro  justiça  alexandre  moraes     operação  ocorreu nesta tarde  brasília conteve muita violência  semelhante  ações  polícia militar  estado   paulo   alexandre  morais  secretário  segurança  geraldo alckmin  assista  compartilhe  via paulo pimenta","Square war students against pec 55 massacred brasilia order attack said police palace plateau may be behind attacks extreme violence gas bombs police military df massacred students holding demonstration front congress against national 55 militants extremadireita infiltrates manifestation provoking break-up cause riot police action against students woman protest against Pec 55 assaulted floor kicked cop cops generates indignation demonstrators parliamentary en arrived local negotiate order massacre police authorities accepted any agreement continued advanced on population deputies deputies several times tried to do cordon front policemen try to protect protesters deputy paulo pepper tried to intervene way reiterated asking police close attacks gas Parliamentary bombs could talk students asserted police order advance believe order attack may have come palace plateau middle minister justice alexandre moraes operation occurred this afternoon brasilia contained much violence similar actions police military state paulo alexandre morals secretary security generaldo alckmin watch share via paulo pepper"
"estudantes contam   atacados  pm  brasília   estudantes  viajaram  72 horas   deusiane   oiapoque  contam sobre  cenário  guerra  viveram ontem  29   brasília  atitude autoritária  fascista  polícia deixou   40 pessoas feridas   imagens maria vitória ramos  especial   jornalistas livres","Students count attacked pm brasília students traveled 72 hours deusiane oiapoque tell about scenario war lived yesterday 29 brazilian attitude authoritarian fascist police left 40 people injured images maria victory branches special journalists free"
"triste retrato  polarização atual","Sad portrait current polarization"
"5x1   fascistas ataque covarde  polícia  estudante   5 policiais agrediram  estudante  autoritarismo  menino  imobilizado  sofreu golpes  cacetetes  chutes  polícia reforça  currículo fascista hoje  brasília","5x1 fascists attack coward police student 5 policemen assaulted student authoritarianism immobilized boy suffered blows kicks kicks police reinforces curriculum fascist today brasilia"
"estudantes   manifestavam pacificamente  brutalmente reprimidos   obrigados  recuar veja depoimento  paulo zap especial   jornalistas livres","Students demonstrating peacefully repressed brutally forced to retreat see testimony paulo zap special free journalists"
"policiais fascistas atacam estudantes  trabalhadores  bombas  cavalaria  ato pacífico  segundo  estudante  ufrrj   participando  ocupa brasília contra  pec 55   confusão começou   policial jogou spray  pimenta  rosto   mulher   mulher levantando  mão  pedindo   sofrer tal repressão gratuita   policial  agrediu   chute  rosto neste momento  estudantes  socorriam  mulher  alvos  bombas jogadas  helicóptero  polícia   vídeo abaixo  policiais atacam estudantes usando  cavalaria  abordagem autoritária  desnecessária    atitude desumana vinda   polícia fascista  ataca gratuitamente estudantes  trabalhadores  mulheres  idosos    crueldade faz parte  rotina  polícia  brasil   imagens paulo zab  maria ramos  especial   jornalistas livres","Police fascists attack students workers bombs cavalry peaceful act second student ufrrj participating occupies brasilia against pec 55 confusion started policeman threw spray pepper face woman woman raising hand asking to suffer such repression gratuitous police attacked kick face at this time students help woman bombs plays helicopter police video below Police attack students using cavalry approach authoritarian unnecessary attitude inhumane coming police fascist attacks free students workers women elderly cruelty is part routine police brazil images paulo zab maria ramos special free journalists"
" contra  guerra  exploração   juventude revolução  estudantes iniciam  ato  brasília   milhares  universitários  secundaristas  brasília é contra  pec55 é  favor  educação  vídeo lula marques  agência pt  contraapec55 ocupabrasilia"," Against war exploitation youth revolution students initiate act brasília thousands university secundaristas brasília is against pec55 is favor education video lula marques agency pt contraapec55 ocupabrasilia"
"aovivo  acontece agora caminhada contra  pec 55  brasília   ocupabrasilia","Live happens now walk against pec 55 brasilia ocupabrasilia"
"exclusivo depoimento sobre  pec  caminhoneiros    todos sabemos   país      trabalho  caminhoneiros   responsáveis  transporte   alimentos  água  roupas  eletroeletrônicos  tudo  usamos   dia  dia   hoje  pec  aposentadoria especial  motoristas  caminhões  sendo votada todo  apoia  luta desses trabalhadores  trabalhadoras precisamos valorizar  trabalho  suma importância   entrevistamos  caminhoneiro  participa agora   manifestação  caminhoneiros  brasília  buzinaço denuncia  desvalorização  categoria   vídeo paulo jesus  especial   jornalistas livres","Exclusive testimony about pec truckers we all know country work truckers responsible transport food water clothes electronics everything we use day day today special retirement drivers drivers being voted all supports struggle of these workers workers we need to value work supreme importance we interview truck driver participates now demonstration truckers brasília honk denounces devaluation category Video paulo jesus special free journalists"
"ocupa brasília  cultura     primeiros ministérios   governo golpista  michel temer quis extinguir   ministério  cultura hoje  pessoas  país inteiro ocupam brasília   linda demonstração  importância  pluralidade   reconhecimento  cultura   país   roda  tambor acontece agora  centro comunitário  unb   tal aparecer  lá dançar     vídeo paulo zab  especial   jornalistas livres","Brasil, brasil, brasil, brasil, brasil, brasil, brasil, brasil, brasil, brazil, brasil, brasil, brasil, brasil, brasil, brasil, brasil, brasil, brasil, brasil, brasil, brasil,"
"ato  temer agora  paulista","Act fear now paulista"
"ocupatudo participe","I'm busy participating"
"homenagem  presidente lula  revolucionário cubano fidel castro  descanse  paz  companheiro fidel   morreu ontem  maior  todos  latinoamericanos   comandante  chefe  revolução cubana   amigo  companheiro fidel castro ruiz      povos   continente   trabalhadores  países  pobres  especialmente   homens  mulheres   geração  fidel  sempre  voz  luta  esperança    espírito combativo  solidário animou sonhos  liberdade  soberania  igualdade  piores momentos   ditaduras dominavam  principais nações   região   bravura  fidel castro   exemplo  revolução cubana inspiravam   resistiam  tirania     conheci pessoalmente  julho  1980   manágua  durante  comemorações  primeiro aniversário  revolução sandinista mantivemos  desde então   relacionamento afetuoso  intenso  baseado  busca  caminhos   emancipação   povos    sinto  morte   perda   irmão  velho    companheiro insubstituível    jamais  esquecerei    eterno  legado  dignidade  compromisso   mundo  justo   hasta siempre  comandante  amigo  companheiro fidel castro  luiz inácio lula  silva  paulo  26  novembro  2016","Homecoming, president, lula, revolutionary, cuban, fidel castro, rest, peace, fellow, fidel, died, yesterday, all, greater, latin american, commander, chief, revolution, cuban, friend, fidel castro ruiz, people, continent, workers, poor, especially, men, generation, fidel, always, Dominion, major, nations, region, bravura, fidel castro, example, revolution, cubana, inspired, resistance, tyranny, knew, personally, July 1980, during, commemorations, anniversary, first, anniversary, sandinista, revolution, sustained, affectionate, intense, based, on, paths, emancipation, people, death, brother, lost, companion, irreplaceable, forever, Until always commander friend companion fidel castro luiz inacio lula silva paulo 26 november 2016"
"vídeo exclusivo  senador lindbergh farias   senador lindbergh farias ptrj conta exclusivamente  jornalistas livres sobre  processo  impeachment  michel temer  deve ser encaminhado  segundafeira   supremo tribunal federal   foratemer","Video exclusive senator lindbergh farias senator lindbergh farias ptrj account exclusively journalists free on process impeachment michel temer must be forwarded Monday supreme court federal foratemer"
"campus  roque  ifsp é ocupado 2411 vídeo eduardo abreu","Campus roque ifsp is busy 2411 video eduardo abreu"
" revolta  jalecos  médicos residentes  greve cobram reajuste  médico geraldo alckmin    porta  palácio  bandeirantes  médicos residentes  greve protestam contra  calote  reajuste prometido  governo  estado  março deste ano  ganhamos  bolsa   13 salário  nenhum direito trabalhista todos  estados  brasil  receberam  reajuste  menos  paulo   explica  médico residente rafael santos   hospital  clínicas  usp    governador geraldo alckmin psdb promulgou    março deste ano   reajuste   próprio salário    vice    secretariado   residente ganha cerca  10 vezes menos   médico especializado  reajuste  residentes compromete apenas 0 1  orçamento  saúde  estado    greve  residentes segue    10 complexos hospitales   paulo   atendimento   esquema  revezamento    residente recebe cerca  r 2 mil  bolsa  raramente cumpre  horário  60 horas  trabalho  semana plantões  demandas   preceptores  dão conta  assumir vão  além disso  chegamos  ganhar r 10  hora    flavia martinelli    jornalistas livres"," Revolt, jalecos, medical, residents, strike, reset, medical, general, alckmin, door, palace, bandeirantes, doctors, residents, strike, protest, defaulted, promised, state, march, this year, we won, 13, salary, no labor law, all states, brazil, received, readjustment, less, paulo, rafael, santos, hospital Alckmin psdb promulgated march of this year adjustment salary vice secretariat resident earns about 10 times less specialized doctor reset residents commits only 0 1 budget health strike residents follows 10 complex hospitals paulo attendance scheme relay resident receives about r 2 thousand scholarship rarely meets schedule 60 hours Work week shifts demands preceptors account take over go beyond that we get to win r 10 hour flavia martinelli free journalists"
"vazou  nova trilha  abertura  programa roda viva desta  temer   jornalixo chapabranca vão gostar   página meiaduziade3ou4hcrefnewsfeedfrefnf","Leaked new track opening program wheel live this fear newspaper chapabranca will like page meiaduziade3ou4hcrefnewsfeedfrefnf"
" vivo movimentos sociais  estudantes secundaristas  sp fazem relatos acerca  tema  direitos humanos   vidas  luta   1 ano  início  ocupações  escolas estaduais  sp   contra  medida  reorganização escolar  lilith passos  estudante secundarista  sp  fala sobre  luta  ocupantes autonômos paulistas   seminário fronteiras  luta  comitê brasileiro  defensores  direitos humanos  direto  brasília direitoshumanos escolasdeluta ocupareresistir"," Live social movements secondary students sp make reports about human rights lives fight 1 year beginning occupations state schools sp against measure reorganization school lilith steps student secondary sp sp talks about struggle occupiers autonomous paulistas seminar frontiers fight committee Brazilian defenders human rights direct brasilia human rights schoolsofeluta ocupareresistir"
" vivo  brasilia  movimentos sociais  estudantes secundaristas  sp fazem relatos acerca  tema  direitos humanos   vidas  luta  seminário fronteiras  luta  comitê brasileiro  defensores  direitos humanos"," I live brasilia social movements secondary students sp make reports about human rights lives fight seminar frontiers fight committee Brazilian defenders human rights"
" vivo abertura  seminário fronteiras  luta  comitê brasileiro  defensores  direitos humanos   rosivaldo ferreira  silva   cacique babau tupinambá  preso junto   irmão   abril deste ano  bahia  lembre  caso ambos passaram  aldeia gravatá  terra indígena ti tupinambá  olivença   extremo sul baiano  onde indígenas tupinambá denunciavam  crime ambiental  retirada ilegal  areia    terem sofrido despejo  dia anterior babau   irmão  encaminhados   sede  polícia federal   ilhéus conforme  cacique afirmou   defesa     irmão   aldeia gravatá  averiguar  quebra   acordo  parte  comando  polícia militar  bahia  suspensão  execução  reintegração  posse ocorrida  história desencadeada deixa indícios   babau   irmão caíram   arapuca fonte cimi  direto  brasilia  movimentos sociais  estudantes secundaristas  sp fazem relatos acerca  tema  direitos humanos   vidas  luta"," Alive opening seminar frontiers fight Brazilian committee defenders human rights rosivaldo ferreira silva cacique babau tupinambá prisoner together brother april of this year bahia remember case both passed village gravatá indigenous land ti tupinambá olivença extreme south baiano where indigenous tupinambá denounced environmental crime withdrawal illegal sand have suffered eviction day Previous babau brother referred headquarters police federal islanders conformed cacique asserted defense brother village gravitate check break agreement party command police military bay suspension enforcement reintegration possession occurred history unleashed leaves clues babau brother fell arapuca source cimi direct brasilia social movements students students spies make reports about subject rights Human lives fight"
"  assistir  senadora gleisi hoffman ptparaná desafia  senadores  aprovar consulta popular sobre  pec 55   quer limitar  20 anos  gastos públicos  saúde  educação  segurança pública    povo    manifestar sobre  nao é possível   senadores  ganhando   ganham   ar refrigerado  votem contra  direitos  povo é  gente  vai votar contra  usa  sus contra  frequenta  ensino público contra  ganha  salário mínimo","  Vote senator gleisi hoffman ptparaná challenge senators approve popular consultation on pec 55 wants to limit 20 years public spending health education public safety people demonstrate about it is not possible senators gaining gain air refrigerated vote against rights people are people will vote against usa counter attends public education against Earns a minimum wage"
" coordenadora  sos racismo  eliane silva  ativista  direitos humanos  advogada  produtora  racionais mc s  entrega  prêmio zumbi  palmares  juninho junior   círculo palmarino   direção estadual  psolsp  ontem   assembléia legislativa   paulo juninho declama  lindo poema  solano trindade    maior poeta brasileiro   valeu zumbi  valeu luiza mahin  vídeo  licio palmarino"," Coordinator sos racismo eliane silva activist human rights lawyer production rational mc s delivery prize zumbi palmares juninho junior circle palmarino direction state psolsp yesterday legislative assembly paulo juninho declama beautiful poem solano trinity greater poet brazilian valeu lucida mahin video licio palmarino"
"deputada federal alice portugal fala sobre  ministro geddel acusado  tráfico  influência  alice portugal  deputada federal pcdob  membro  comissão  cultura  câmara  deputados  fala sobre  caso   ministro geddel vieira lima secretaria  governo  investigado após denúncias  exministro  cultura marcelo calero   geddel   pressionado  liberar  construção   edifício  salvador   área histórica tombada    empreendimento    ministro baiano   unidade   comissão  ética pública  presidência  república   inicialmente havia informado   abriria inquérito  recuou nesta segundafeira 21  conselheiro josé saraiva   havia pedido vista  processo  investigará geddel  mudou  ideia   processo contra  ministro  aberto","Alice portugal talks about minister geddel accused traffic influence alice portugal deputy federal pcdob member commission culture chamber deputies talks about case minister geddel vieira lima secretary government investigated after denunciations exministro culture marcelo calero geddel pressed liberate construction building salvador area historical tombada enterprise minister baiano unity Committee ethics public presidency republic had initially informed would open inquiry retreated this Monday 21 councilor josé hail had requested view process will investigate geddel changed idea lawsuit against minister open"
" pleno dia  comemoração  consciência negra   movimento  direita vem pra rua decidiu convocar  pressas  ato  mesma avenida paulista onde  movimento negro sempre  manifesta nessa data tudo bem poderia ser tranquilo  poderia ser  bouas     vídeo   evidente ignorância   significa  respeito  povo preto   representante  vem pra rua diz  brancos ricos  ali   prestigirar   pardos    abraço   beijo gaguejou  hesitou  falar  palavra  pardos  significa  video  adolfo várzeajornalistas livres"," Full day celebration black conscience movement right comes to the street decided to summon haste act the same avenida paulista where black movement always manifest on that date everything well could be tranquil video could be evident ignorance means respect people black representative comes to the street says white rich people there prestigirar pardos embrace Kiss stammered hesitated speak word pardos means video adolfo várzeajornalistas libres"
"aovivo  marcha  consciência negra desce agora  consolação   paulo","Alvivo march awareness black descends now consolation paulo"
" corpos indóceis  democracia  corpo arte  escolas dança  freire  foucalt  isabel marques  fábio brazil   caleidos cia  dança  falaram sobre  questões   jornalistas livres   201611porcorposindoceis"," Bodies brazilian body art schools dance freire foucalt isabel marques fábio brazil kaleidoscope dance talked about issues free journalists 201611porcorposindoceis"
"desculpe  falta  educacao   enfrentando problemas politicos   via ocupa ufjf","Sorry, lack of education facing political problems via occupy ufjf"
"acontece agora    movimento mães  maio lança  livro   mães  luta  dez anos  crimes  maio  2006    faculdade  direito  usp   centro   paulo","Happens, now, mothers, movement, mothers, may, book, mothers, fight, ten years, crimes, may, 2006, right, college, usp, center, paulo"
"dez anos   crimes  maio  cometidos  polícia   mães  deixaram  lutar  hoje é lançado  livro  mães  luta  dez anos  crimes  maio  2006   ponte jornalismo   mães  maio   coordenadora  movimento  débora maria  silva  conta   violência policial  mantém   aval justiça   ignora  ações daqueles  executam  filhos  periferia   punição   comandantes  responsáveis  porque  práticas fazem parte  lógica genocida  polícia militar  sp      mata  mundo  reportagem lucas martins  jornalistas livres","Ten years crimes can committed police mothers left fight today is released book mothers fight ten years crimes may 2006 bridge journalism mothers may coordinator movement debbie maria silva account police violence maintains aval justice ignores actions of those execute children periphery punishment responsible commanders because practices are part genocidal logic Military police sp kills world report lucas martins free journalists"
"rio  janeiro  alerj    soldado descobre   lado deve estar  dois soldados  tropa  choque  rio  janeiro   reprimiam  bombas  jatos d agua  manifestantes  lutam contra  pacote  cortes  governo estadual  abandonaram  postos     lado  povo  via julio trindade","Rio de janeiro january january january january january january january january january january january january january january january january january january january july"
"jornalixo chapa branca  eis  prova    falência moral  grande imprensa  roda viva  hoje  noite   convescote risonho   golpista michel temer   jornalismo corporativo brasileiro  puxasaco  venal  agora quer ser  jornalismo agradável   temer adorou  bancada  entrevistadores    coragem  agradecer  desfaçatez   limite   propaganda    entrevistadores adoraram  entrevistador  é     jornalões  morrendo  viva  imprensa livre   independente  necessária   nunca","Journal white plate eis proof moral bankruptcy press wheel live today night convescote laughing coup poet michel fear journalism corporate Brazilian pullsaco venal now wants to be journalism nice to fear worshiped bench interviewers courage to thank defamation limit advertisement interviewers worshiped interviewer is journals dying live press free independent needed never"
"estudantes protestam após  puccampinas abrir processo  autoriza uso  violência policial  caso  ocupação   estudantes marcharam  gritaram palavras  ordem  direito  manifestação  corredores  centro  ciências humanas  puccampinas após  universidade ter aberto  processo contra  alunos   supostamente  pretendiam interferir  posse  campi   ação intimou quatro integrantes  centro acadêmico  artes visuais   membro  movimento negro  universidade  surpresa   alunos protestam contra  pec 55 antiga 241  decidiram finalizar  ato convocando  assembleia   próxima  semana   saiba   matéria 2fkhyti","Students protests after puccampinas open process authorizes use police violence case occupation students marched shout words order right demonstration hallways center human sciences puccampinas after university have opened suit against students allegedly intended to interfere possession camp action intimated four members academic center visual arts member movement black university surprise students Protest against pec 55 ancient 241 decided to finalize act convening assembly next week know matter 2fkhyti"
"voltamos  vivo aovivo  debate sobre  criminalização  movimentos socias  após  invasão  polícia  escola florestan fernandes  repressão seguida  ocupações escolares","We came alive alive debate about criminalization social movements after invasion police school florestan fernandes repression followed school occupations"
"aconteceu ontem   paulo   cerca  500 pessoas  participavam  ato  memória  jovens chacinados ocuparam  secretaria  segurança pública  estado   paulo saindo  largo  francisco   faculdade  direito  usp  caminharam   secretaria  objetivo   secretário  segurança  recebesse   diálogo    ato simbólico  chamado  lembrar  cinco jovens  intenção é   chacina   somente parte  estatísticas     nomes desses meninos  lembrados   punam  responsáveis  manifestação veio  denunciar  através  palavras  ordem   genocídio  juventude negra  periférica  chamado   faculdade  direito   ato reivindicava  direto  especial    ser morto  polícia  destino   secretaria  segurança pública   ponte   governo  define  linha  ser seguida  força armada  estado   polícia   executa   secretário desceu   andar térreo onde  manifestantes  ocupando    diálogo  fato político  criado   secretário saiu escoltado  forçando  passagem  centenas  pessoas   chegar  batalhão  choque   ato termino  frente  secretária  onde  manifestantes deixaram algumas velas  ato simbólico veio    narrativa  ser continuada     deixar  branco passar  cima  vidas negras  vídeo cyro shiro edição iolanda depizzol texto lucas martins  martha raquel  especial   jornalistas livres","It happened yesterday paulo about 500 people participated act memory young chacinados occupied secretariat public security state paulo leaving wide francisco college right usp walked secretariat objective secretary security receive dialogue act symbolic called remember five young people intention is only part punishment statistics names of these boys remembered punish responsible manifestation came Denounce via words order genocide youth black peripheral called college right claim direct special be dead police destination secretary security public bridge government define line be followed force armed state police performs secretary descended ground floor where demonstrators occupying dialog fact political created secretary escorted escorted forcing passage hundreds People arrive battalion shock act end front desk where protesters left some candles act symbolic came narrative be continued let white pass up black lives video cyro shiro edition iolanda depizzol text lucas martins martha raquel special free journalists"
"acontece agora  fascistas mantêm estudantes grevistas  cárcere privado  universidade federal  viçosa  grupo  estudantes contrários  greve estudantil trancaram  porta  pavilhão  aulas    uso  corrente  cadeado  impedindo  saída  ocupantes  cerca  20 minutos   retiraram  corrente após  chegada  vigilância   polícia militar   estudantes ocupam dois  principais pavilhões  aula  universidade  parar  calendário escolar  forçar  governo golpista  michel temer  retirar  pec 241   assembleia realizada ontem  universidade  deflagrada greve estudantil  tempo indeterminado   864 votos  favor  838 votos contra compareçeram  assembleia 1884 discentes  greve iniciouse hoje  vídeo  coletivo olho  peixe","Happens now fascists hold students strikers prison private university federal group students students strike student locked door flag classes use current padlock preventing exit occupants about 20 minutes withdrawn chain after arrival surveillance police military students occupy two main pavilions class university stop school calendar force government golpista michel Dread withdrawn pec 241 assembly held yesterday university deflagrated student strike time indeterminate 864 votes favor 838 votes against attended assembly 1884 students strike started today collective video eye fish"
"  genial curta mexicano fala  trump    amor   imigrantes  pais vizinho  mamon  latinos vs donald trump  ale damiani  chuva  pessoas cai sobre  deserto  méxico  sinais  novos tempos","  Cool short talk mexican trump love immigrant parents neighbor mamon latinos vs. donald trump ale damiani rain people falls over desert mexico signs new times"
"condutores  guarulhos paralisados contra  medidas  ataques  classe trabalhadora cruzeosbraços  via frente brasil popular","Drivers guarulhos paralyzed against measures attacks working class cruzeosbraços via front brazil popular"
"campus binacional  oiapoque unifap  extremo norte  brasil  ocupado  dianacionaldegreve","Campus binacional oiapoque unifap extreme north brazil busy dianacionaldegreve"
"expm agride estudante   pontapés  ceará   agressor  bárbara  aluna  curso  jornalismo  universidade federal  cariri ufca   é policial militar reformado   identificado  marcos alan  cursa filosofia  mesma instituição  localizada  juazeiro  norte ce antes  ser gravado   expm   feito ofensas homofóbicas  outro estudante  vídeo  podese ver marcos ameaçar prender  estudante  desacato antes  chutála  queixo  ser afastado  seguranças  universidade  polícia militar  chamada  local   escoltou    prédio   momento   vídeo  gravado   ufca   ocupada  porém  impulsionados  episódio  machismo  homofobia   estudantes  mobilizaram   ocupação desde  noite  ontem 0911   instituição é   vários centros  ensino ocupados contra  pec 55","Expm assertive assault assault assault assault assault assault assault assault assault assault assault assault assault assault assault assault assault assault assault assault assault assault assault assault assault assault assault assault assault assault assault Away security university police military call site escorted building moment video recorded ufca busy but boosted episode machismo homophobia students mobilized occupation since night yesterday 0911 institution is several centers teaching occupied against pec 55"
"acontece agora acontece agora   campanha   brasil justo pra todos  pra lula  sendo lançada agora  casa  portugal   capital paulista   objetivo  campanha é iniciar  amplo movimento  todo país     exterior   eventos  manifestações contra  perseguições  expresidente lula   defesa  democracia  saiba  aqui 2emqreh","Happens now happens now campaign brazil fair for all for squid being launched now portugal capital paulista objective is to initiate ample movement all foreign country events manifestations against persecutions ex president lula democracy democracy know here 2emqreh"
"jornalistas livres was live","Free journalists was live"
"ato público agora  faculdade  direito  usp   largo   francisco  contra  genocídio  população preta  pobre  indígena  periférics","Now public right now francisco against genocide public law genocide black population indigenous poor peripheries"
" vivo audiência pública contra  pec 241 ana julia   secundarista  luta  curitiba  agora sim  solta  verbo  alesp  audiência pública  organizada  deputada beth sahão ptsp katia passos  jornalistas livres"," Live public hearing against pec 241 ana julia secondary fight curitiba now yes loose verb alesp public hearing organized deputy beth sahio ptsp katia steps journalists free"
" vivo   iniciativa  deputada beth sahão ptsp  ana júlia  secundarista curitibana fala  breve  audiência pública contra  pec 241  alesp   palavra   deputada leci brandão pc  b  sp kátia passos  jornalistas livres"," Live initiative deputy beth sahao ptsp ana júlia secundarista curitibana speaks brief public hearing against pec 241 alesp word leci brandão pc b sp kátia steps journalists free"
"ana julia   secundarista curitibana  abalou  estrutura  deputados  pr  participa agora  audiencia pública contra  pec 55  antiga 241  alesp voltaremos embreve  assim  ana júlia começar  falar  katia passos  jornalistas livres","Ana julia secundarista curitibana abalou structure deputies pr participates now public hearing against pec 55 former 241 alesp we will return embreve so ana júlia start talking katia steps journalists free"
"1 ano  ocupações   paulo todo  apoio  luta  estudantes  hoje 0911 completa 1 ano   primeira escola estadual   paulo     cefam diadema   ocupada contra  reorganização proposta  governo estadual  geraldo alckmin psdb   secretaria  educação  2015  estudantes secundaristas contam sobre  transformação política  cidadã   autoconhecimento conquistados após  ocupação   escola   dão   conselho   ocupam  pretendem ocupar  escolas  luta  direitos   desistam  acompanhe  vídeo    página    série  homenagem  1 ano  ocupações  fotos   caetano  campos    manuel ciridião buarque  jornalistas livres música mc foice  martelo  vídeo maíra  terremoto  edição iolanda depizzol  jornalistas livres   ocupatudo pecdofimdomundo","1 year occupations paulo all support students fight today 0911 full 1 year first state school paulo cefam diadema occupied against reorganization proposed state government general alckmin psdb secretariat education 2015 secondary students tell about transformation politics citizen self-knowledge gained after occupation school give advice occupy intend to occupy schools fight Rights desistm accompanying video page series homage 1 year occupations photos caetano campos manuel emptiness buarque free journalists music mc sickle hammer video maira earthquake edition iolanda depizzol free journalists ocupatudo pecdofimdomundo"
