"pt","num"
"@SenadoFederal SEN. GOIANOS PEC55, 5 PARTIDOS SUFICIENTE, FIM VOTO EM BRANCO E NULO, SIM PROTESTO INSATISFEITO E INVALIDADO Ñ SERVIR ND!",1
"Crescem as dúvidas sobre os questionáveis “benefícios” de uma mudança tão radical na
política econômica do País. #oPovoDecide #PEC55",1
"RT @padilhando: Não podem decidir sozinhos congelar nosso fututo https://t.co/pWIFScdehE",1
"#oPovoDecide https://t.co/TjMl9gWFVi",1
"RT @CUT_Brasil: O povo não pode ficar de fora de uma decisão tão importante como essa da #PEC55. Por isso, Referendo já!
Use a tag… ",1
"#oPovoDecide https://t.co/KHmAw0Emke",1
"Fora Temer. Não à PEC55 #oPovoDecide",1
"RT @ReginaldoLopes: Entenda os motivos das ocupações de escolas e universidades pelo país https://t.co/xPPMIXziYR #PEC55 #oPovoDecide #Bras…",1
"Participe do tuitaço #oPovoDecide! Não dá para algo tão importante como a #PEC55 passar sem ouvir a população!",1
"O futuro deve ser congelado por 20 anos? #oPovoDecide #PEC55 #PEC241 #Democracia #Brasil #Política",1
"Quem paga o pato com a #PEC55 é o Povo. Não taxam grandes furtunas, o governo prefere tirar de quem tem menos  #OPovoDecide",1
"RT @TatiheleAssunca: O que almeja o governo com a #PEC55? Dar a conta dos juros de banqueiros ao povo. Referendo Já! #oPovoDecide",1
"Senadora Fátima Bezerra em artigo sobre as ocupações contra a PEC55
#nãoaPEC55 #PEC55 #PTNoSenado
https://t.co/9jAR8dghum",1
"Ilegítimo e conivente c/ a corrupção, Temer ñ pode ter poder algum sobre o futuro do Brasil. #PEC55 #oPovoDecide",1
"RT @PTnaCamara: Crescem as dúvidas sobre os questionáveis “benefícios” de uma mudança tão radical na
política econômica do País. #oPovoDeci…",1
"RT @TatiheleAssunca: Quem paga o pato com a #PEC55 é o Povo. Não taxam grandes furtunas, o governo prefere tirar de quem tem menos  #OPovoD…",1
"RT @SenadoraRegina: Participe do tuitaço #oPovoDecide! Não dá para algo tão importante como a #PEC55 passar sem ouvir a população!",1
"RT @BohnGass: Ilegítimo e conivente c/ a corrupção, Temer ñ pode ter poder algum sobre o futuro do Brasil. #PEC55 #oPovoDecide",1
"O povo não pode ficar de fora de uma decisão tão importante como essa da #PEC55. Por isso, Referendo já!
Use a tag #oPovoDecide",1
"RT @ReginaldoLopes: O futuro deve ser congelado por 20 anos? #oPovoDecide #PEC55 #PEC241 #Democracia #Brasil #Política",1
"#PEC55 não me representa #oPovoDecide",1
"RT CUT_Brasil: O povo não pode ficar de fora de uma decisão tão importante como essa da #PEC55. Por isso, Referend… https://t.co/KPhUjgsgat",1
"RT BohnGass: Ilegítimo e conivente c/ a corrupção, Temer ñ pode ter poder algum sobre o futuro do Brasil. #PEC55 #oPovoDecide",1
"RT ReginaldoLopes: O futuro deve ser congelado por 20 anos? #oPovoDecide #PEC55 #PEC241 #Democracia #Brasil #Política",1
"Uma decisão que vai afetar o dia-a-dia das pessoas por 20 anos como a #PEC55 não pode ser tomada sem a aprovação do povo #oPovoDecide",1
"RT @PTnaCamara: Uma decisão que vai afetar o dia-a-dia das pessoas por 20 anos como a #PEC55 não pode ser tomada sem a aprovação do povo #o…",1
"O povo poderia ate decidir se tivesse todas as informaçoes. nem quem criou esta bosta sabe direito do que se trata!… https://t.co/EN3pznqDgI",1
"Além de golpistas, covardes. Não aceitam referendo sobre #PEC55 porque sabem que a derrota é certa! #oPovoDecide",1
"#OPovoDecide https://t.co/34LZmJ1wcl",1
"RT @rogeriotomazjr: Além de golpistas, covardes. Não aceitam referendo sobre #PEC55 porque sabem que a derrota é certa! #oPovoDecide",1
"ptbrasiI: RT CUT_Brasil: O povo não pode ficar de fora de uma decisão tão importante como essa da #PEC55. Por isso… https://t.co/kbGFhWNiVh",1
"ptbrasiI: RT BohnGass: Ilegítimo e conivente c/ a corrupção, Temer ñ pode ter poder algum sobre o futuro do Brasil. #PEC55 #oPovoDecide",1
"ptbrasiI: RT ReginaldoLopes: O futuro deve ser congelado por 20 anos? #oPovoDecide #PEC55 #PEC241 #Democracia #Brasil #Política",1
"RT @ptbrasiI: RT BohnGass: Ilegítimo e conivente c/ a corrupção, Temer ñ pode ter poder algum sobre o futuro do Brasil. #PEC55 #oPovoDecide",1
"#OPovodecide era do gela é treva https://t.co/SCEdsXDhWE",1
"PTnaCamara: Uma decisão que vai afetar o dia-a-dia das pessoas por 20 anos como a #PEC55 não pode ser tomada sem a aprovação do povo #oPovo…",1
"ptbrasil: RT CUT_Brasil: O povo não pode ficar de fora de uma decisão tão importante como essa da #PEC55. Por isso… https://t.co/kbGFhX4UjR",1
"ptbrasil: RT BohnGass: Ilegítimo e conivente c/ a corrupção, Temer ñ pode ter poder algum sobre o futuro do Brasil. #PEC55 #oPovoDecide",1
"CASSAR RENAN CALHEIROS QUE É BOM NECAS? https://t.co/G2S4zsmcMp",1
"rfalcao13: RT PTnaCamara: Ricos têm medo do referendo da #PEC55 porque #oPovoDecide https://t.co/yK9TeNTxG4",1
"#opovodecide Nesse domingo o ex-presidente José Mujica estará presente no Ato Contra PEC55, Fora Temer, pelas Liberdades Democráticas!",1
"Os ricos – ou o “andar de cima” – têm medo do debate popular sobre a #PEC55 #oPovoDecide",1
"RT @PTnaCamara: Os ricos – ou o “andar de cima” – têm medo do debate popular sobre a #PEC55 #oPovoDecide",1
"RT @oConsciente: ptbrasil: RT CUT_Brasil: O povo não pode ficar de fora de uma decisão tão importante como essa da #PEC55. Por isso… https:…",1
"#oPovoDecide https://t.co/25NpWhyaB2",1
"PTnaCamara: Os ricos – ou o “andar de cima” – têm medo do debate popular sobre a #PEC55 #oPovoDecide",1
"#PEC55 #oPovoDecide https://t.co/YRAShpwpcm",1
"#oPovoDecide que quer a PEC55. todas as pesquisas já mostraram isso. assunto resolvido. próximo!",1
"RT @humbertocostapt: #opovodecide Nesse domingo o ex-presidente José Mujica estará presente no Ato Contra PEC55, Fora Temer, pelas Liberdad…",1
"entender a pec55 pesquisar.... vamos lá",1
"A população precisa ser ouvida sobre os efeitos do congelamento dos gastos
#oPovoDecide 
Não à #PEC55",1
"#opovodecide#pec55",1
"os caras elegeram dilma crivela kalil doria tudo em sequência e vcs vem me dizer que o povo tem que decidir sobre PEC55? TA MALUCO?",1
"#oPovoDecide Contra os saqueadores do povo, a desobediência cidadã patriótica! https://t.co/kuYUciWT66",1
"#PEC55QueroDecidir Em resumo, a PEC55 proíbe o crescimento do Brasil.",1
"#oPovoDecide Você pode e deve participar!!! https://t.co/hvKXljA0iF",1
"RT @oConsciente: PTnaCamara: Os ricos – ou o “andar de cima” – têm medo do debate popular sobre a #PEC55 #oPovoDecide",1
"Msm povo que acha que teto de gasto para governo é prejudicial pra populaçao maioria nem leu #PEC55 
#oPovoDecide",1
"RT @oConsciente: ptbrasil: RT BohnGass: Ilegítimo e conivente c/ a corrupção, Temer ñ pode ter poder algum sobre o futuro do Brasil. #PEC55…",1
"#oPovoDecide https://t.co/Lsa6zwbIz7",1
"Domingo, contra a #PEC55 (241). #Mujica https://t.co/rZjyFdnrEH",1
"#OPovoDecide https://t.co/BqPrE1f1Yk",1
"PEC55 não pode passar
#oPovoDecide Começa agora o Tuitaço contra a emenda constitucional que congelará investimento… https://t.co/ex85W6XF4n",1
"RT @MidiaNINJA: PEC55 não pode passar
#oPovoDecide Começa agora o Tuitaço contra a emenda constitucional que congelará investimento… ",1
"MidiaNINJA: https://t.co/Bnnw1PI1H2 RT automático via IF",1
"#oPovoDecide https://t.co/MylRdQqVQw",1
"#PEC55QueroDecidir Os golpistas apoiam a sonegação de impostos e congelam ps investimentos. Abaixo a PEC55!",1
"RT @renemunaro: #oPovoDecide https://t.co/Lsa6zwbIz7",1
"RT @AnymoreVN: Msm povo que acha que teto de gasto para governo é prejudicial pra populaçao maioria nem leu #PEC55 
#oPovoDecide",1
"#PEC55éPECdaMORTE - Se você quiser evitar decepções, diminua suas expectativas. &gt;55&lt; #umRei",1
"O futuro deve ser congelado por 20 anos? #oPovoDecide #NãoàPEC55",1
"#PEC55éPECdaMORTE - Se você quiser evitar decepções, diminua suas expectativas. &gt;41&lt; #umRei",1
"#PEC55éPECdaMORTE - Aproveite este dia para desfrutar das coisas boas que fazem você feliz. Feliz Aniversário. &gt;67&lt; #umRei",1
"#PEC55éPECdaMORTE - O hábito de falar com Deus muda nosso hábito de falar com as pessoas. &gt;35&lt; #umRei",1
"#PEC55éPECdaMORTE - Porque a vida só se dá pra quem se deu. (Vinicius de Moraes) &gt;10&lt; #umRei",1
"Cara le #PEC55 
@LindbergFarias",1
"#PEC55éPECdaMORTE - Prefiro que enxerguem em mim erros com arrependimento do que uma falsa perfeição. &gt;23&lt; #umRei",1
"#PEC55éPECdaMORTE - Eu não confio facilmente. Portanto, se eu disser que eu confio em você, não faça eu me arrepender. &gt;64&lt; #umRei",1
"#PEC55éPECdaMORTE - Ninguém é obrigado a gostar de ninguém, mas existe uma coisa chamada respeito. &gt;21&lt; #umRei",1
"#PEC55éPECdaMORTE - Às vezes eu finjo ser normal, mas aí fica chato e eu volto a ser eu mesmo. &gt;83&lt; #umRei",1
"#PEC55éPECdaMORTE - Caráter : Poucos tem. Alguns fingem ter. E muitos esqueceram o que significa. &gt;98&lt; #umRei",1
"#PEC55éPECdaMORTE - Sorrisos bobos. Abraços longos. Olhares sinceros. &gt;88&lt; #umRei",1
"#PEC55QueroDecidir A PEC55 não pode passar!",1
"#PEC55éPECdaMORTE - Muitos daqueles que te chamam de louco, sonham em ter sua coragem. &gt;59&lt; #umRei",1
"#PEC55éPECdaMORTE - Enquanto você for o que os outros querem que você seja, você não será ninguém. &gt;14&lt; #umRei",1
"#PEC55éPECdaMORTE - O amor não possui e não se deixa possuir, pois o amor basta-se a si mesmo. (Khalil Gibran) &gt;47&lt; #umRei",1
"#PEC55éPECdaMORTE - Eu tenho um sonho. O sonho de ver meus filhos julgados por sua personalidade, não pela cor de sua pele. &gt;91&lt; #umRei",1
"#PEC55éPECdaMORTE - Meu silêncio diz tudo, ouve quem quer. &gt;89&lt; #umRei",1
"#PEC55éPECdaMORTE - Um sorriso é a coisa mais bonita que você pode vestir. &gt;98&lt; #umRei",1
"#PEC55éPECdaMORTE - Felicidade não se expõe, se vive. &gt;67&lt; #umRei",1
"#PEC55éPECdaMORTE - Uma pequena ajuda é melhor que muita pena. &gt;32&lt; #umRei",1
"PTnoSenado: RT MidiaNINJA: PEC55 não pode passar
#oPovoDecide Começa agora o Tuitaço contra a emenda constituciona… https://t.co/QN19o3dT4O",1
"RT @BohnGass: O futuro deve ser congelado por 20 anos? #oPovoDecide #NãoàPEC55",1
"PTnoSenado: RT MidiaNINJA: PEC55 não pode passar
#oPovoDecide Começa agora o Tuitaço contra a emenda constituciona… https://t.co/QN19o3vuto",1
"!!!!!!!!!!!!!!!!!!!! https://t.co/3Ozeh80L9W",1
"RT @humbertocostapt: #OPovoDecide https://t.co/BqPrE1f1Yk",1
"MidiaNINJA: PEC55 não pode passar
#oPovoDecide Começa agora o Tuitaço contra a emenda constitucional que congelará… https://t.co/QN19o3vuto",1
"A PEC55 é uma afronta ao povo brasileiro #oPovoDecide",1
"PEC55 Não #oPovoDecide",1
"#oPovoDecide Chega de um Estado que privilegia os ricos em detrimentos dos pobres. Pressione seu senador a votar pelo referendo da #PEC55",1
"#OPovoDecide contra PEC55 e contra golpe em nosso voto. https://t.co/L4cm1H4VaM",1
"RT @valter_sjc: PEC55 Não #oPovoDecide",1
"#PEC55QueroDecidir A PEC55 NÃO PODE PASSAR. VAMOS PRESSIONAR OS SENADORES! https://t.co/ajbtbI0FP0",1
"RT @casa_dos_pobres: #OPovoDecide contra PEC55 e contra golpe em nosso voto. https://t.co/L4cm1H4VaM",1
"RT @fortytwoo_: A PEC55 é uma afronta ao povo brasileiro #oPovoDecide",1
"RT @NiltoTatto: #oPovoDecide Chega de um Estado que privilegia os ricos em detrimentos dos pobres. Pressione seu senador a votar pelo refer…",1
"A PEC55 é uma afronta ao povo brasileiro #oPovoDecide https://t.co/uOqFksdDJb",1
"RT @TaisLadeira: A PEC55 é uma afronta ao povo brasileiro #oPovoDecide https://t.co/uOqFksdDJb",1
"Por quê deixaram a Dilma cair sozinha? Se ela estivesse no planalto não precisaríamos \"protestar\" contra a PEC55! M… https://t.co/Xrna3XB2qW",1
"PEC55 só agrava a situação social do país! A população tem que ser consultada. Estão entregando nosso país. #oPovoDecide #ReferendoJá",1
"Foi um golpe bem arquitetado. https://t.co/PeRthjDPoj",1
"Fora caloteiros!
Away from the dead!
Sartori deve indenizar tds demitidos entra c/ liminar p/ ele indicar fonte p p… https://t.co/YvCiXtnv1X",1
"RT @oConsciente: PTnoSenado: RT MidiaNINJA: PEC55 não pode passar
#oPovoDecide Começa agora o Tuitaço contra a emenda constituciona… https:…",1
"RT @ZiziFarias: PEC55 só agrava a situação social do país! A população tem que ser consultada. Estão entregando nosso país. #oPovoDecide #R…",1
"@requiaopmdb @PTnoSenado PEC55 introduzida por governo golpista é um escárnio!",1
"RT @andreoli69: Por quê deixaram a Dilma cair sozinha? Se ela estivesse no planalto não precisaríamos \"protestar\" contra a PEC55! M… ",1
"RT @amasotti: O futuro deve ser congelado por 20 anos? #oPovoDecide #NãoàPEC55",1
"#PEC55Não #OPovoDecide #PEC55QueroDecidir #ReferendoJá Ontem no plenário @SenadoFederal eu disse que #PEC55 é desnecessária...",1
"PEC 55? Nunca nem ouvi falar. Trata sobre o que? Preciso procurar sobre isso. https://t.co/jdquEQXjsi",1
"Diário Tuitz já saiu! https://t.co/YCfIzUHjV8 Com a colaboração de @borgesedivaldo @zombiep47 @pretozeze #foratemer #pec55",1
"Diário Tuitz já saiu! https://t.co/FYRBCIv821 Com a colaboração de @borgesedivaldo @zombiep47 @pretozeze #foratemer #pec55",1
"#PEC55Não #OPovoDecide #ReferendoJá Vários articulistas mercado demonstram pessimismo caso #PEC55 venha a ser aprovada....",1
"RT @lidicedamata: #PEC55Não #OPovoDecide #ReferendoJá Vários articulistas mercado demonstram pessimismo caso #PEC55 venha a ser aprovada....",1
"A esquerda só se lembra de plebiscito quando não consegue fazer oposição no congresso. https://t.co/k80JPQ5lWq",1
"#PEC55 vai colocar o Brasil na contramão do mundo, afirma economista https://t.co/bmkAhJgW8W #oPovoDecide",1
"@estrelaguia53
https://t.co/SkkfwcPUOf",1
"#PEC55Não #OPovoDecide #ReferendoJá @MidiaNINJA @MidiaPeriferica A #PEC55 não é a solução nem a saída para a #crise q enfrentamos no #Brasil",1
"RT @AnymoreVN: Diz ai #Manifestacao contra a pec 55 onde diz que vai tirar dinheiro da saude?
#PEC55 https://t.co/rUFm8Cv6ex",1
"Pressione seu senador para votar CONTRA A PEC55 —  https://t.co/aYjtAVU2Xm",1
"#oPovoDecide o povo não quer ser esquecido por 20 longos anos. https://t.co/pme0EbyrNY",1
"Pressione seu senador para votar CONTRA A PEC55 —  https://t.co/uIkOddNAtp",1
"#PEC55Não #OPovoDecide #ReferendoJá #PEC55 rompe c/pacto nacional definido pela #Constituição 88 q garantiu direitos e bem estar brasileiros",1
"O QUE SE PASSA NA CABEÇA DOS ATORES QUE ACEITAM FAZER PROPAGANDA DA PEC55?",1
"#PEC55Não #OPovoDecide #ReferendoJá #PEC55 rompe c/bem estar social e instala um novo momento da economia nacional recessivo, sim!!!",1
"Sou contra que um Legislativo corrompido e medíocre decida um tema como a #PEC55! Meu entendimento é que #oPovoDecide!",1
"#oPovoDecide https://t.co/pAsXpY1nWv",1
"PTnaCamara: #PEC55 vai colocar o Brasil na contramão do mundo, afirma economista https://t.co/FxuAt3KA3T #oPovoDecide",1
"RT @AnymoreVN: @estrelaguia53
https://t.co/SkkfwcPUOf",1
"#PEC55Não #OPovoDecide #ReferendoJá Não dá para acreditar que aprovação da #PEC55 possa apontar para retomada crescimento economia nacional!",1
"O PT tem moral pra pedir referendo depois do que fez após ter perdido o referendo de 2005 sobre o Estatuto do Desar… https://t.co/YSRrVXdoxY",1
"#AnulaOGolpeSTF 
#VoltaDilma !!!!
#MoroNaCadeia !!! https://t.co/T7Xs6XKp3z",1
"RT @PTnaCamara: #PEC55 vai colocar o Brasil na contramão do mundo, afirma economista https://t.co/bmkAhJgW8W #oPovoDecide",1
"RT @lidicedamata: #PEC55Não #OPovoDecide #ReferendoJá Não dá para acreditar que aprovação da #PEC55 possa apontar para retomada crescimento…",1
"Será que já estão produzindo uma propaganda com atores se passando por cidadão comum a favor da pec55 pra passar na Globo? #oPovoDecide",1
"#OPovoDecide que haverá um retrocesso na saude,educação e outras.Não a PEC55",1
"#oPovoDecide https://t.co/ZijThxrsRJ",1
"#PEC55Não #OPovoDecide #ReferendoJá Quem disse que a #PEC55 não vai prejudicar a população? É preciso que se entenda que...",1
"RT @lidicedamata: #PEC55Não #OPovoDecide #ReferendoJá #PEC55 rompe c/bem estar social e instala um novo momento da economia nacional recess…",1
"RT @soniagamino: #oPovoDecide https://t.co/ZijThxrsRJ",1
"RT @castnh14: #OPovoDecide que haverá um retrocesso na saude,educação e outras.Não a PEC55",1
"RT @lidicedamata: #PEC55Não #OPovoDecide #ReferendoJá Quem disse que a #PEC55 não vai prejudicar a população? É preciso que se entenda que.…",1
"RT @flaviowht: Será que já estão produzindo uma propaganda com atores se passando por cidadão comum a favor da pec55 pra passar na Globo? #…",1
"#oPovoDecide Os investimentos em saúde e educação não podem parar de crescer. Apoie o referendo da #PEC55.",1
"RT @lidicedamata: #PEC55Não #OPovoDecide #ReferendoJá #PEC55 rompe c/pacto nacional definido pela #Constituição 88 q garantiu direitos e be…",1
"#NAOAPEC55#PEC55DAMORTE https://t.co/uRJoJbPk8M",1
"RT @lidicedamata: #PEC55Não #OPovoDecide #ReferendoJá @MidiaNINJA @MidiaPeriferica A #PEC55 não é a solução nem a saída para a #crise q enf…",1
"RT @SenadoFederal: O Senado já começou a debater a #PEC55, que impõe um  limite de gastos ao governo durante 20 anos. Confira:… ",1
"https://t.co/huMPyEPTSW #oPovoDecide #Pec55",1
"#oPovoDecide - O #CFN é contra a redução de recursos do #SUS que faz parte da #PEC241, agora #PEC55 no Senado Federal. 🚫🚫🚫",1
"RT @DaniloSender91: O PT tem moral pra pedir referendo depois do que fez após ter perdido o referendo de 2005 sobre o Estatuto do Desar… ",1
"O povo já decidiu e disse NÃO ao PT e seus aliados, e exige a imediata aprovação da Pec55 https://t.co/owR2q4O1Cx",1
"Será que, mais uma vez, o pobre é quem vai pagar a conta do rico? https://t.co/kRapxb7IQ4",1
"Referendo já! #oPovoDecide
#NãoàPEC55",1
"#PEC55 você topa pagar a conta sem ser consultado? #oPovoDecide",1
"Uma geração inteira estará perdida, 20 anos d retrocessos p todxs, mas principalmente para quem mais precisa se aprovada #PEC55 #oPovoDecide",1
"RT @NiltoTatto: #PEC55 você topa pagar a conta sem ser consultado? #oPovoDecide",1
"RT @Zaga_Silos: O povo já decidiu e disse NÃO ao PT e seus aliados, e exige a imediata aprovação da Pec55 https://t.co/owR2q4O1Cx",1
"Boa Lindbergh, vc me prometeu, aqui no aeroporto de guarulhos, lutar e não deixar essas aberrações acontecerem. https://t.co/v0ejt0fX0O",1
"Com a aprovação da PEC241, agora PEC55 no Senado, muitos direitos sociais serão prejudicados, entres eles a saúde e a educação. #oPovoDecide",1
"@pedroocl A favor da PEC55!",1
"RT @CFNutri: Com a aprovação da PEC241, agora PEC55 no Senado, muitos direitos sociais serão prejudicados, entres eles a saúde e a educação…",1
"Façam um referendo para ver qual o posicionamento do povo brasileiro sobre a #PEC55 . Somos contra! #OPovoDecide",1
"RT NiltoTatto: #PEC55 você topa pagar a conta sem ser consultado? #oPovoDecide",1
"#oPovoDecide é a tag contra PEC55.E se fizerem o mesmo que fizeram em 2014.? Cassaram 54 milhões de votos. Quem faz… https://t.co/XlJ43ViAdx",1
"O Brasil não pode aprovar uma medida que amplia a desigualdade social. Mostre que você é contra a PEC55 https://t.co/lgrUxeBs2A #oPovoDecide",1
"RT @LindbergFarias: O Brasil não pode aprovar uma medida que amplia a desigualdade social. Mostre que você é contra a PEC55 https://t.co/lg…",1
"Congelar nosso futuro? Não! Temos que ser ouvidos! #NãoÀPEC241 #NãoÀPEC55 #OPovoDecide",1
"#OPovoDecide https://t.co/XuABbxOI5a",1
"Indígenas, pescadores artesanais e quilombolas ocupam palácio planalto defesa de seus territórios, contra pec55,  215, 39, 65, #oPovoDecide",1
"O Brasil não pode aprovar uma medida que amplia a desigualdade social. Mostre que você é contra a PEC55 https://t.co/9oRbul4Lmf #oPovoDecide",1
"Retweeted PT na Câmara (@PTnaCamara):

Ricos têm medo do referendo da #PEC55 porque #oPovoDecide... https://t.co/93539xRu0J",1
"ptbrasiI: RT NiltoTatto: #PEC55 você topa pagar a conta sem ser consultado? #oPovoDecide",1
"Uma geração inteira perdida. Investimentos congelados por 20 anos graças á #PEC55 - Você concorda? https://t.co/DIiGTkOKwk #oPovoDecide",1
"RT @PTnaCamara: Uma geração inteira perdida. Investimentos congelados por 20 anos graças á #PEC55 - Você concorda? https://t.co/DIiGTkOKwk…",1
"RT @galvanilima: Retweeted PT na Câmara (@PTnaCamara):

Ricos têm medo do referendo da #PEC55 porque #oPovoDecide... https://t.co/93539xRu0J",1
"RT @lalazito: O Brasil não pode aprovar uma medida que amplia a desigualdade social. Mostre que você é contra a PEC55 https://t.co/9oRbul4L…",1
"A #PEC55 é uma medida irresponsável, desumana e injusta. Saiba mais https://t.co/POUTLf79nC. 
Exija o referendo… https://t.co/4VDAZyZ2kw",1
"RT @tisfzog: Indígenas, pescadores artesanais e quilombolas ocupam palácio planalto defesa de seus territórios, contra pec55,  215, 39, 65,…",1
"Vocês não tem noção que a única classe que se dá mal com essa PEC55 é a mais pobre não? O trabalhador não merece isso! #oPovoDecide",1
"RT @NiltoTatto: A #PEC55 é uma medida irresponsável, desumana e injusta. Saiba mais https://t.co/POUTLf79nC. 
Exija o referendo… ",1
"Povos indígenas, quilombolas, pescadores artesanais e quebradeiras de coco no Planalto contra a #PEC241 #PEC55 e… https://t.co/b2HsGzwsuV",1
"Qual a necessidade de um referendo para a #PEC55? #oPovoDecide 
Entenda: https://t.co/eSbj8zxAfK",1
"RT @CUT_Brasil: Qual a necessidade de um referendo para a #PEC55? #oPovoDecide 
Entenda: https://t.co/eSbj8zxAfK",1
"#opovodecide https://t.co/uGer7GanqI",1
"RT @Cecillia: Povos indígenas, quilombolas, pescadores artesanais e quebradeiras de coco no Planalto contra a #PEC241 #PEC55 e… ",1
"Vamos juntos lutar para que a #PEC241, que agora é #PEC55 no Senado Federal não seja aprovada. #oPovoDecide 🚫🚫🚫",1
"@MichelTemer @SenadoFederal #oPovoDecide https://t.co/uGer7FSMza",1
"RT @humbertocostapt: O que almeja o governo com a #PEC55? Dar a conta dos juros de banqueiros ao povo. Referendo Já! #oPovoDecide",1
"Povo burro, não é PEC55 é PL !!!! #oPovoDecide",1
"@MichelTemer @SenadoFederal #oPovoDecide https://t.co/fGLv2d791M",1
"85 % da população quer opinar sobre a PEC do fim do mundo. #oPovoDecide https://t.co/AIBh6XGWHa",1
"RT @CFNutri: Vamos juntos lutar para que a #PEC241, que agora é #PEC55 no Senado Federal não seja aprovada. #oPovoDecide 🚫🚫🚫",1
"RT @CheZeGuevara: 85 % da população quer opinar sobre a PEC do fim do mundo. #oPovoDecide https://t.co/AIBh6XGWHa",1
"#opovodecide
Tb apoio o referendum popular à PEC55.
E você?",1
"#oPovoDecide São os direitos dos brasileiros que estão em jogo, essa decisão tem que ser nossa!!! https://t.co/b3ArOmleR3",1
"#oPovoDecide não a pec55 https://t.co/fERs5GRkx5",1
"Por isso Referendo já! #oPovoDecide https://t.co/ISrRt6Qviq",1
"@senadorpetecao 
Senador(a), como a #PEC55 vai mudar a minha por 20 anos, quero participar. Quero referendo! #PEC55QueroDecidir",1
"RT @GivaldoVieira: Por isso Referendo já! #oPovoDecide https://t.co/ISrRt6Qviq",1
"ABSURDO! @guardian @BBC @elpais_brasil @teleSURtv @ggreenwald @Reuters @nytimes @FranceONUGeneve @UN @CIDH… https://t.co/ptPrr63xJ9",1
"Congelar o orçamento por 20 anos sem a anuência do povo é ilegítimo. Plebiscito acerca da #PEC55 já. !! #oPovoDecide",1
"É? E pq não consultam a pop. sobre a redução do salário de vocês e redução do número de partidos? É importante tamb… https://t.co/1yO9M02xD0",1
"A #PEC55 é uma medida irresponsável, injusta e desumana. Saiba mais https://t.co/Hza9QzTprl.
Exija de seu senador o… https://t.co/IC5Pji0WQ9",1
"#oPovoDecide Não a PEC 55!! https://t.co/LqwDklxa73",1
"RT CUT_Brasil: Qual a necessidade de um referendo para a #PEC55? #oPovoDecide 
Entenda: https://t.co/qu4CdS27qH",1
"RT @MendesLisia: #opovodecide
Tb apoio o referendum popular à PEC55.
E você?",1
"@Collor
Senador(a), como a #PEC55 vai mudar a minha por 20 anos, quero participar. Quero referendo! #PEC55QueroDecidir",1
"RT @ptbrasiI: RT CUT_Brasil: Qual a necessidade de um referendo para a #PEC55? #oPovoDecide 
Entenda: https://t.co/qu4CdS27qH",1
"@gladsoncameli L 
Senador(a), como a #PEC55 vai mudar a minha por 20 anos, quero participar. Quero referendo! #PEC55QueroDecidir",1
"Diante da rejeição à PEC55, a consulta popular é a única forma de conferir-lhe alguma legitimidade. #oPovoDecide… https://t.co/RHmENMNJEa",1
"MENTIRA. https://t.co/0p6YyhGUZ3",1
"#oPovoDecide https://t.co/8tuPWQOxFf",1
"PEC55 —  https://t.co/NPjNJz5swd",1
"RT @NiltoTatto: A #PEC55 é uma medida irresponsável, injusta e desumana. Saiba mais https://t.co/Hza9QzTprl.
Exija de seu senador o… ",1
"RT @sandraselmadere: Diante da rejeição à PEC55, a consulta popular é a única forma de conferir-lhe alguma legitimidade. #oPovoDecide… ",1
"O que almeja o governo com a #PEC55? Dar a conta dos juros de banqueiros ao povo. Uma geração inteira perdida?. Referendo Já! #oPovoDecide",1
"Hoje famílias precisam passar semanas nas filas para ter vagas em creches, imagina com 24bilhoes a menos ! #Pec55 #opovodecide",1
"Relator rejeita emenda de @gleisi que propunha referendo à PEC55, mas é #oPovoDecide https://t.co/cuU5NzHBn8",1
"@selesnafes @davialcolumbre 
Senador(a), como a #PEC55 vai mudar a minha por 20 anos, quero participar. Quero referendo! #PEC55QueroDecidir",1
"#oPovoDecide expressa a mobilização que pede referendo para a sociedade decidir sobre a #PEC55 e está nos TTs Brasi… https://t.co/FR1Y5pRkSt",1
"RT @PTnaCamara: #oPovoDecide expressa a mobilização que pede referendo para a sociedade decidir sobre a #PEC55 e está nos TTs Brasi… ",1
"The latest Diário Rua de mão única! https://t.co/X7E3sP5uvV Thanks to @CSA1103 @guimaraes13PT @LaerteCoutinho1 #opovodecide #pec55",1
"Você é contra retrocessos, a favor da democracia e de um futuro melhor para o Brasil? Então apoie o Referendo Já so… https://t.co/T4tx7aBL4B",1
"DIGO NÃO A PEC55 #oPovoDecide",1
"RT @GivaldoVieira: Você é contra retrocessos, a favor da democracia e de um futuro melhor para o Brasil? Então apoie o Referendo Já so… ",1
"#oPovoDecide https://t.co/c3SC8WLkjx",1
"#oPovoDecide https://t.co/1GDqzU72o9",1
"#PEC55Não #OPovoDecide #PEC55QueroDecidir #ReferendoJá Começou sessão temática da #PEC55 no @SenadoFederal Ao vivo: https://t.co/gjZcxlLrlF",1
"Saúde sucateada, investimentos em hospitais zerados. SUS falido. Esse é o futuro do Brasil com a #PEC55 Diga não! #oPovoDecide",1
"RT @PTnaCamara: Saúde sucateada, investimentos em hospitais zerados. SUS falido. Esse é o futuro do Brasil com a #PEC55 Diga não! #oPovoDec…",1
