"pt","en" 
"RT @castnh14: #OPovoDecide que haverá um retrocesso na saude,educação e outras.Não a PEC55","RT @ castnh14: #OPdecides that there will be a regression in health, education and others. Not the PEC55"
"RT @MidiaNINJA: PEC55 não pode passar
#oPovoDecide Começa agora o Tuitaço contra a emenda constitucional que congelará investimento… ","RT @MidiaNINJA: PEC55 can not pass  #oPovoDecide Tuitaço begins now against the constitutional amendment that will freeze investment ..."
"Será que, mais uma vez, o pobre é quem vai pagar a conta do rico? https://t.co/kRapxb7IQ4","Is it, once again, that the poor man is going to pay the rich man's bill? Https://t.co/kRapxb7IQ4"
"RT @castnh14: #OPovoDecide que haverá um retrocesso na saude,educação e outras.Não a PEC55","RT @ castnh14: #OPdecides that there will be a regression in health, education and others. Not the PEC55"
"RT @flaviowht: Será que já estão produzindo uma propaganda com atores se passando por cidadão comum a favor da pec55 pra passar na Globo? #…","RT @flaviowht: Are they already producing an advertisement with actors becoming a common citizen in favor of pec55 to spend on the Globe? # ..."
"RT @castnh14: #OPovoDecide que haverá um retrocesso na saude,educação e outras.Não a PEC55","RT @ castnh14: #OPdecides that there will be a regression in health, education and others. Not the PEC55"
"RT @lidicedamata: #PEC55Não #OPovoDecide #ReferendoJá Quem disse que a #PEC55 não vai prejudicar a população? É preciso que se entenda que.…","RT @lidicedamata: # PEC55No #OPdecides # ReferendoJá Who said that # PEC55 will not harm the population? It must be understood that ..."
"Referendo já! #oPovoDecide
#NãoàPEC55","Referendum already! #DeDecide  # No CPEC55"
"#PEC55 você topa pagar a conta sem ser consultado? #oPovoDecide","# PEC55 Are you able to pay the bill without being consulted? #DeDecide"
"RT @lidicedamata: #PEC55Não #OPovoDecide #ReferendoJá Não dá para acreditar que aprovação da #PEC55 possa apontar para retomada crescimento…","RT @lidicedamata: # PEC55No #OPdecides # ReferendoYou can not believe that approval from # PEC55 could point to resuming growth ..."
"Uma geração inteira estará perdida, 20 anos d retrocessos p todxs, mas principalmente para quem mais precisa se aprovada #PEC55 #oPovoDecide","A whole generation will be lost, 20 years behind all but most of all for those who need it most if it is approved # PEC55 #oDeciding"
"RT @flaviowht: Será que já estão produzindo uma propaganda com atores se passando por cidadão comum a favor da pec55 pra passar na Globo? #…","RT @flaviowht: Are they already producing an advertisement with actors becoming a common citizen in favor of pec55 to spend on the Globe? # ..."
"RT @NiltoTatto: #PEC55 você topa pagar a conta sem ser consultado? #oPovoDecide","RT @NiltoTatto: # PEC55 Are you able to pay the bill without being consulted? #DeDecide"
"RT @Zaga_Silos: O povo já decidiu e disse NÃO ao PT e seus aliados, e exige a imediata aprovação da Pec55 https://t.co/owR2q4O1Cx","RT @Zaga_Silos: The people have already decided and said NO to the PT and its allies, and requires the immediate approval of Pec55 https://t.co/owR2q4O1Cx"
"RT @BohnGass: Ilegítimo e conivente c/ a corrupção, Temer ñ pode ter poder algum sobre o futuro do Brasil. #PEC55 #oPovoDecide","RT @BohnGass: Illegitimate and conniving with corruption, Temer can not have any power over the future of Brazil. # PEC55 #oDeciding"
"RT @lidicedamata: #PEC55Não #OPovoDecide #ReferendoJá Não dá para acreditar que aprovação da #PEC55 possa apontar para retomada crescimento…","RT @lidicedamata: # PEC55No #OPdecides # ReferendoYou can not believe that approval from # PEC55 could point to resuming growth ..."
"RT @CUT_Brasil: O povo não pode ficar de fora de uma decisão tão importante como essa da #PEC55. Por isso, Referendo já!
Use a tag… ","RT @CUT_Brasil: People can not be left out of a decision as important as that of # PEC55. So, referendum already!  Use the tag ..."
"RT @enioverri: O que almeja o governo com a #PEC55? Dar a conta dos juros de banqueiros ao povo. Referendo Já! #oPovoDecide","RT @Richard: What does the government want with # PEC55? Give account of the interest of bankers to the people. Referendum Already! #DeDecide"
"RT @MidiaNINJA: PEC55 não pode passar
#oPovoDecide Começa agora o Tuitaço contra a emenda constitucional que congelará investimento… ","RT @MidiaNINJA: PEC55 can not pass  #oPovoDecide Tuitaço begins now against the constitutional amendment that will freeze investment ..."
"RT @BohnGass: Ilegítimo e conivente c/ a corrupção, Temer ñ pode ter poder algum sobre o futuro do Brasil. #PEC55 #oPovoDecide","RT @BohnGass: Illegitimate and conniving with corruption, Temer can not have any power over the future of Brazil. # PEC55 #oDeciding"
"RT @ReginaldoLopes: #PEC55 Você quer que os investimentos em educação e saúde sejam congelados?
https://t.co/JBtHFhKFpu #oPovoDecide #PEC24…","RT @ReginaldoLopes: # PEC55 Do you want investments in education and health to be frozen?  Https://t.co/JBtHFhKFpu #oPeopleDecide # PEC24 ..."
"RT @CUT_Brasil: O povo não pode ficar de fora de uma decisão tão importante como essa da #PEC55. Por isso, Referendo já!
Use a tag… ","RT @CUT_Brasil: People can not be left out of a decision as important as that of # PEC55. So, referendum already!  Use the tag ..."
"RT @MidiaNINJA: PEC55 não pode passar
#oPovoDecide Começa agora o Tuitaço contra a emenda constitucional que congelará investimento… ","RT @MidiaNINJA: PEC55 can not pass  #oPovoDecide Tuitaço begins now against the constitutional amendment that will freeze investment ..."
"RT @BohnGass: Ilegítimo e conivente c/ a corrupção, Temer ñ pode ter poder algum sobre o futuro do Brasil. #PEC55 #oPovoDecide","RT @BohnGass: Illegitimate and conniving with corruption, Temer can not have any power over the future of Brazil. # PEC55 #oDeciding"
"Boa Lindbergh, vc me prometeu, aqui no aeroporto de guarulhos, lutar e não deixar essas aberrações acontecerem. https://t.co/v0ejt0fX0O","Good Lindbergh, you promised me, here at the guarulhos airport, to fight and not let those aberrations happen. Https://t.co/v0ejt0fX0O"
"RT @soniagamino: #oPovoDecide https://t.co/ZijThxrsRJ","RT @myselfs"
"Com a aprovação da PEC241, agora PEC55 no Senado, muitos direitos sociais serão prejudicados, entres eles a saúde e a educação. #oPovoDecide","With the approval of PEC241, now PEC55 in the Senate, many social rights will be undermined, including health and education. #DeDecide"
"@pedroocl A favor da PEC55!","@pedroocl In favor of PEC55!"
"RT @MidiaNINJA: PEC55 não pode passar
#oPovoDecide Começa agora o Tuitaço contra a emenda constitucional que congelará investimento… ","RT @MidiaNINJA: PEC55 can not pass  #oPovoDecide Tuitaço begins now against the constitutional amendment that will freeze investment ..."
"RT @MidiaNINJA: PEC55 não pode passar
#oPovoDecide Começa agora o Tuitaço contra a emenda constitucional que congelará investimento… ","RT @MidiaNINJA: PEC55 can not pass  #oPovoDecide Tuitaço begins now against the constitutional amendment that will freeze investment ..."
"RT @CFNutri: Com a aprovação da PEC241, agora PEC55 no Senado, muitos direitos sociais serão prejudicados, entres eles a saúde e a educação…","RT @CFNutri: With the approval of PEC241, now PEC55 in the Senate, many social rights will be harmed, including health and education ..."
"RT @MidiaNINJA: PEC55 não pode passar
#oPovoDecide Começa agora o Tuitaço contra a emenda constitucional que congelará investimento… ","RT @MidiaNINJA: PEC55 can not pass  #oPovoDecide Tuitaço begins now against the constitutional amendment that will freeze investment ..."
"Façam um referendo para ver qual o posicionamento do povo brasileiro sobre a #PEC55 . Somos contra! #OPovoDecide","Make a referendum to see what the Brazilian people's position on # PEC55. We are against! #openDecide"
"RT @MidiaNINJA: PEC55 não pode passar
#oPovoDecide Começa agora o Tuitaço contra a emenda constitucional que congelará investimento… ","RT @MidiaNINJA: PEC55 can not pass  #oPovoDecide Tuitaço begins now against the constitutional amendment that will freeze investment ..."
"RT @MidiaNINJA: PEC55 não pode passar
#oPovoDecide Começa agora o Tuitaço contra a emenda constitucional que congelará investimento… ","RT @MidiaNINJA: PEC55 can not pass  #oPovoDecide Tuitaço begins now against the constitutional amendment that will freeze investment ..."
"RT @MidiaNINJA: PEC55 não pode passar
#oPovoDecide Começa agora o Tuitaço contra a emenda constitucional que congelará investimento… ","RT @MidiaNINJA: PEC55 can not pass  #oPovoDecide Tuitaço begins now against the constitutional amendment that will freeze investment ..."
"RT @MidiaNINJA: PEC55 não pode passar
#oPovoDecide Começa agora o Tuitaço contra a emenda constitucional que congelará investimento… ","RT @MidiaNINJA: PEC55 can not pass  #oPovoDecide Tuitaço begins now against the constitutional amendment that will freeze investment ..."
"RT @MidiaNINJA: PEC55 não pode passar
#oPovoDecide Começa agora o Tuitaço contra a emenda constitucional que congelará investimento… ","RT @MidiaNINJA: PEC55 can not pass  #oPovoDecide Tuitaço begins now against the constitutional amendment that will freeze investment ..."
"RT @LindbergFarias: Está começando o tuitaço #oPovoDecide! Não dá para algo tão importante como a #PEC55 passar sem ouvir a população.… ","RT @LindbergFarias: Tweeting is beginning #Depot! You can not do something as important as the # PEC55 pass without listening to the population ...."
"RT NiltoTatto: #PEC55 você topa pagar a conta sem ser consultado? #oPovoDecide","RT NiltoTatto: # PEC55 Are you able to pay the bill without being consulted? #DeDecide"
"#oPovoDecide é a tag contra PEC55.E se fizerem o mesmo que fizeram em 2014.? Cassaram 54 milhões de votos. Quem faz… https://t.co/XlJ43ViAdx","#oPovoDecide is the tag against PEC55. And if they do the same as they did in 2014.? 54 million votes were cast. Who does ... https://t.co/XlJ43ViAdx"
"O Brasil não pode aprovar uma medida que amplia a desigualdade social. Mostre que você é contra a PEC55 https://t.co/lgrUxeBs2A #oPovoDecide","Brazil can not approve a measure that widens social inequality. Show that you are against PEC55 https://t.co/lgrUxeBs2A #oDeciding"
"RT @LindbergFarias: Está começando o tuitaço #oPovoDecide! Não dá para algo tão importante como a #PEC55 passar sem ouvir a população.… ","RT @LindbergFarias: Tweeting is beginning #Depot! You can not do something as important as the # PEC55 pass without listening to the population ...."
"RT @LindbergFarias: O Brasil não pode aprovar uma medida que amplia a desigualdade social. Mostre que você é contra a PEC55 https://t.co/lg…","RT @LindbergFarias: Brazil can not approve a measure that widens social inequality. Show that you are against PEC55 https://t.co/lg..."
"Congelar nosso futuro? Não! Temos que ser ouvidos! #NãoÀPEC241 #NãoÀPEC55 #OPovoDecide","Freeze our future? No! We have to be heard! # No APR241 # No APR55 #OPdecide"
"RT @flaviowht: Será que já estão produzindo uma propaganda com atores se passando por cidadão comum a favor da pec55 pra passar na Globo? #…","RT @flaviowht: Are they already producing an advertisement with actors becoming a common citizen in favor of pec55 to spend on the Globe? # ..."
"RT @CFNutri: Com a aprovação da PEC241, agora PEC55 no Senado, muitos direitos sociais serão prejudicados, entres eles a saúde e a educação…","RT @CFNutri: With the approval of PEC241, now PEC55 in the Senate, many social rights will be harmed, including health and education ..."
"RT @LindbergFarias: Está começando o tuitaço #oPovoDecide! Não dá para algo tão importante como a #PEC55 passar sem ouvir a população.… ","RT @LindbergFarias: Tweeting is beginning #Depot! You can not do something as important as the # PEC55 pass without listening to the population ...."
"RT @LindbergFarias: O Brasil não pode aprovar uma medida que amplia a desigualdade social. Mostre que você é contra a PEC55 https://t.co/lg…","RT @LindbergFarias: Brazil can not approve a measure that widens social inequality. Show that you are against PEC55 https://t.co/lg..."
"RT @lidicedamata: #PEC55Não #OPovoDecide #ReferendoJá Quem disse que a #PEC55 não vai prejudicar a população? É preciso que se entenda que.…","RT @lidicedamata: # PEC55No #OPdecides # ReferendoJá Who said that # PEC55 will not harm the population? It must be understood that ..."
"RT @MidiaNINJA: PEC55 não pode passar
#oPovoDecide Começa agora o Tuitaço contra a emenda constitucional que congelará investimento… ","RT @MidiaNINJA: PEC55 can not pass  #oPovoDecide Tuitaço begins now against the constitutional amendment that will freeze investment ..."
"RT @lidicedamata: #PEC55Não #OPovoDecide #ReferendoJá Não dá para acreditar que aprovação da #PEC55 possa apontar para retomada crescimento…","RT @lidicedamata: # PEC55No #OPdecides # ReferendoYou can not believe that approval from # PEC55 could point to resuming growth ..."
"RT @lidicedamata: #PEC55Não #OPovoDecide #ReferendoJá #PEC55 rompe c/bem estar social e instala um novo momento da economia nacional recess…","RT @ReducationWatch: #PEC55No #PoliceDecide # ReferendoJá # PEC55 breaks with social welfare and installs a new moment of national economy recess ..."
"RT @MidiaNINJA: PEC55 não pode passar
#oPovoDecide Começa agora o Tuitaço contra a emenda constitucional que congelará investimento… ","RT @MidiaNINJA: PEC55 can not pass  #oPovoDecide Tuitaço begins now against the constitutional amendment that will freeze investment ..."
"RT @AnnaLuGama: Todos c Lula na Paulista dia 27/11, contra a PEC55 e pela democracia. https://t.co/TjaKG4YcCO","RT @AnnaLuGama: Everyone and Lula in Paulista on November 27, against PEC55 and for democracy. Https://t.co/TjaKG4YcCO"
"#OPovoDecide https://t.co/XuABbxOI5a","#OPdecides https://t.co/XuABbxOI5a"
"RT @LindbergFarias: Está começando o tuitaço #oPovoDecide! Não dá para algo tão importante como a #PEC55 passar sem ouvir a população.… ","RT @LindbergFarias: Tweeting is beginning #Depot! You can not do something as important as the # PEC55 pass without listening to the population ...."
"RT @CFNutri: Com a aprovação da PEC241, agora PEC55 no Senado, muitos direitos sociais serão prejudicados, entres eles a saúde e a educação…","RT @CFNutri: With the approval of PEC241, now PEC55 in the Senate, many social rights will be harmed, including health and education ..."
"RT @LindbergFarias: O Brasil não pode aprovar uma medida que amplia a desigualdade social. Mostre que você é contra a PEC55 https://t.co/lg…","RT @LindbergFarias: Brazil can not approve a measure that widens social inequality. Show that you are against PEC55 https://t.co/lg..."
"RT @MidiaNINJA: PEC55 não pode passar
#oPovoDecide Começa agora o Tuitaço contra a emenda constitucional que congelará investimento… ","RT @MidiaNINJA: PEC55 can not pass  #oPovoDecide Tuitaço begins now against the constitutional amendment that will freeze investment ..."
"RT @LindbergFarias: Está começando o tuitaço #oPovoDecide! Não dá para algo tão importante como a #PEC55 passar sem ouvir a população.… ","RT @LindbergFarias: Tweeting is beginning #Depot! You can not do something as important as the # PEC55 pass without listening to the population ...."
"RT @MidiaNINJA: PEC55 não pode passar
#oPovoDecide Começa agora o Tuitaço contra a emenda constitucional que congelará investimento… ","RT @MidiaNINJA: PEC55 can not pass  #oPovoDecide Tuitaço begins now against the constitutional amendment that will freeze investment ..."
"RT @MidiaNINJA: PEC55 não pode passar
#oPovoDecide Começa agora o Tuitaço contra a emenda constitucional que congelará investimento… ","RT @MidiaNINJA: PEC55 can not pass  #oPovoDecide Tuitaço begins now against the constitutional amendment that will freeze investment ..."
"RT @LindbergFarias: Está começando o tuitaço #oPovoDecide! Não dá para algo tão importante como a #PEC55 passar sem ouvir a população.… ","RT @LindbergFarias: Tweeting is beginning #Depot! You can not do something as important as the # PEC55 pass without listening to the population ...."
"RT @PTnaCamara: Ricos têm medo do referendo da #PEC55 porque #oPovoDecide https://t.co/8OHhLsUBwI","RT @PTnaCamara: Rich people are afraid of the # PEC55 referendum because #oPosDecide https://t.co/8OHhLsUBwI"
"Indígenas, pescadores artesanais e quilombolas ocupam palácio planalto defesa de seus territórios, contra pec55,  215, 39, 65, #oPovoDecide","Indigenous, artisanal fishermen and quilombolas occupy palace plateau defense of their territories, against pec55, 215, 39, 65, #oPovoDecide"
"O Brasil não pode aprovar uma medida que amplia a desigualdade social. Mostre que você é contra a PEC55 https://t.co/9oRbul4Lmf #oPovoDecide","Brazil can not approve a measure that widens social inequality. Show that you are against PEC55 https://t.co/9oRbul4Lmf #oDecide"
"Retweeted PT na Câmara (@PTnaCamara):

Ricos têm medo do referendo da #PEC55 porque #oPovoDecide... https://t.co/93539xRu0J","Retweeted PT in the Chamber (@PTnaCamara):    Rich people are afraid of the referendum on # PEC55 because #oPovoDecide ... https://t.co/93539xRu0J"
"RT @MidiaNINJA: PEC55 não pode passar
#oPovoDecide Começa agora o Tuitaço contra a emenda constitucional que congelará investimento… ","RT @MidiaNINJA: PEC55 can not pass  #oPovoDecide Tuitaço begins now against the constitutional amendment that will freeze investment ..."
"RT @LindbergFarias: Está começando o tuitaço #oPovoDecide! Não dá para algo tão importante como a #PEC55 passar sem ouvir a população.… ","RT @LindbergFarias: Tweeting is beginning #Depot! You can not do something as important as the # PEC55 pass without listening to the population ...."
"RT @CUT_Brasil: O povo não pode ficar de fora de uma decisão tão importante como essa da #PEC55. Por isso, Referendo já!
Use a tag… ","RT @CUT_Brasil: People can not be left out of a decision as important as that of # PEC55. So, referendum already!  Use the tag ..."
"RT @PTnaCamara: Crescem as dúvidas sobre os questionáveis “benefícios” de uma mudança tão radical na
política econômica do País. #oPovoDeci…","RT @PTnaCamara: Doubts about the questionable ""benefits"" of such a radical change in  Economic policy of the Country. # OPeopleDeci ..."
"RT @PTnaCamara: Uma decisão que vai afetar o dia-a-dia das pessoas por 20 anos como a #PEC55 não pode ser tomada sem a aprovação do povo #o…","RT @PTnaCamara: A decision that will affect people's daily lives for 20 years as # PEC55 can not be taken without the approval of the people # o ..."
"ptbrasiI: RT NiltoTatto: #PEC55 você topa pagar a conta sem ser consultado? #oPovoDecide","PtbrasiI: RT NiltoTatto: # PEC55 Are you able to pay the bill without being consulted? #DeDecide"
"RT @LindbergFarias: Está começando o tuitaço #oPovoDecide! Não dá para algo tão importante como a #PEC55 passar sem ouvir a população.… ","RT @LindbergFarias: Tweeting is beginning #Depot! You can not do something as important as the # PEC55 pass without listening to the population ...."
"RT @MidiaNINJA: PEC55 não pode passar
#oPovoDecide Começa agora o Tuitaço contra a emenda constitucional que congelará investimento… ","RT @MidiaNINJA: PEC55 can not pass  #oPovoDecide Tuitaço begins now against the constitutional amendment that will freeze investment ..."
"Uma geração inteira perdida. Investimentos congelados por 20 anos graças á #PEC55 - Você concorda? https://t.co/DIiGTkOKwk #oPovoDecide","A whole generation lost. Investments frozen for 20 years thanks to # PEC55 - Do you agree? Https://t.co/DIiGTkOKwk #oDecide"
"RT @PTnaCamara: Uma geração inteira perdida. Investimentos congelados por 20 anos graças á #PEC55 - Você concorda? https://t.co/DIiGTkOKwk…","RT @PTnaCamara: A whole generation lost. Investments frozen for 20 years thanks to # PEC55 - Do you agree? Https://t.co/DIiGTkOKwk..."
"RT @PTnaCamara: Uma geração inteira perdida. Investimentos congelados por 20 anos graças á #PEC55 - Você concorda? https://t.co/DIiGTkOKwk…","RT @PTnaCamara: A whole generation lost. Investments frozen for 20 years thanks to # PEC55 - Do you agree? Https://t.co/DIiGTkOKwk..."
"RT @enioverri: Quem paga o pato com a #PEC55 é o Povo. Não taxam grandes fortunas, o governo prefere tirar de quem tem menos #OPovoDecide","RT @english: Who pays the duck with # PEC55 is the People. Do not tax big fortunes, the government prefers to take away from those who have less #OPdecide"
"RT @DaniloSender91: O PT tem moral pra pedir referendo depois do que fez após ter perdido o referendo de 2005 sobre o Estatuto do Desar… ","RT @ DaniloSender91: The PT has the moral to ask for a referendum after what it did after losing the 2005 referendum on the Statute of ..."
"RT @MidiaNINJA: PEC55 não pode passar
#oPovoDecide Começa agora o Tuitaço contra a emenda constitucional que congelará investimento… ","RT @MidiaNINJA: PEC55 can not pass  #oPovoDecide Tuitaço begins now against the constitutional amendment that will freeze investment ..."
"RT @galvanilima: Retweeted PT na Câmara (@PTnaCamara):

Ricos têm medo do referendo da #PEC55 porque #oPovoDecide... https://t.co/93539xRu0J","RT @galvanilima: Retweeted PT in the Chamber (@PTnaCamara):    Rich people are afraid of the referendum on # PEC55 because #oPovoDecide ... https://t.co/93539xRu0J"
"RT @lalazito: O Brasil não pode aprovar uma medida que amplia a desigualdade social. Mostre que você é contra a PEC55 https://t.co/9oRbul4L…","RT @lalazito: Brazil can not approve a measure that expands social inequality. Show that you are against PEC55 https://t.co/9oRbul4L..."
"A #PEC55 é uma medida irresponsável, desumana e injusta. Saiba mais https://t.co/POUTLf79nC. 
Exija o referendo… https://t.co/4VDAZyZ2kw","# PEC55 is an irresponsible, inhuman and unjust measure. Learn more https://t.co/POUTLf79nC.  Demand the referendum ... https://t.co/4VDAZyZ2kw"
"RT @PTnaCamara: Uma geração inteira perdida. Investimentos congelados por 20 anos graças á #PEC55 - Você concorda? https://t.co/DIiGTkOKwk…","RT @PTnaCamara: A whole generation lost. Investments frozen for 20 years thanks to # PEC55 - Do you agree? Https://t.co/DIiGTkOKwk..."
"RT @MidiaNINJA: PEC55 não pode passar
#oPovoDecide Começa agora o Tuitaço contra a emenda constitucional que congelará investimento… ","RT @MidiaNINJA: PEC55 can not pass  #oPovoDecide Tuitaço begins now against the constitutional amendment that will freeze investment ..."
"RT @tisfzog: Indígenas, pescadores artesanais e quilombolas ocupam palácio planalto defesa de seus territórios, contra pec55,  215, 39, 65,…","RT @Compare: Indigenous, artisanal fishermen and quilombolas occupy palace plateau defense of their territories, against pec55, 215, 39, 65, ..."
"RT @LindbergFarias: O Brasil não pode aprovar uma medida que amplia a desigualdade social. Mostre que você é contra a PEC55 https://t.co/lg…","RT @LindbergFarias: Brazil can not approve a measure that widens social inequality. Show that you are against PEC55 https://t.co/lg..."
"Vocês não tem noção que a única classe que se dá mal com essa PEC55 é a mais pobre não? O trabalhador não merece isso! #oPovoDecide","You have no notion that the only class that goes wrong with this PEC55 is the poorer, is not it? The worker does not deserve this! #DeDecide"
"RT @NiltoTatto: A #PEC55 é uma medida irresponsável, desumana e injusta. Saiba mais https://t.co/POUTLf79nC. 
Exija o referendo… ","RT @NiltoTatto: # PEC55 is an irresponsible, inhuman and unfair measure. Learn more https://t.co/POUTLf79nC.  Demand the referendum ..."
"RT @LindbergFarias: Está começando o tuitaço #oPovoDecide! Não dá para algo tão importante como a #PEC55 passar sem ouvir a população.… ","RT @LindbergFarias: Tweeting is beginning #Depot! You can not do something as important as the # PEC55 pass without listening to the population ...."
"Povos indígenas, quilombolas, pescadores artesanais e quebradeiras de coco no Planalto contra a #PEC241 #PEC55 e… https://t.co/b2HsGzwsuV","Indigenous peoples, quilombolas, artisanal fishermen and coconut breakers in the Plateau against # PEC241 # PEC55 and ... https://t.co/b2HsGzwsuV"
"Qual a necessidade de um referendo para a #PEC55? #oPovoDecide 
Entenda: https://t.co/eSbj8zxAfK","What is the need for a referendum for # PEC55? #DeDecide  Understand: https://t.co/eSbj8zxAfK"
"RT @PTnaCamara: Uma geração inteira perdida. Investimentos congelados por 20 anos graças á #PEC55 - Você concorda? https://t.co/DIiGTkOKwk…","RT @PTnaCamara: A whole generation lost. Investments frozen for 20 years thanks to # PEC55 - Do you agree? Https://t.co/DIiGTkOKwk..."
"RT @PTnaCamara: Uma geração inteira perdida. Investimentos congelados por 20 anos graças á #PEC55 - Você concorda? https://t.co/DIiGTkOKwk…","RT @PTnaCamara: A whole generation lost. Investments frozen for 20 years thanks to # PEC55 - Do you agree? Https://t.co/DIiGTkOKwk..."
"RT @MidiaNINJA: PEC55 não pode passar
#oPovoDecide Começa agora o Tuitaço contra a emenda constitucional que congelará investimento… ","RT @MidiaNINJA: PEC55 can not pass  #oPovoDecide Tuitaço begins now against the constitutional amendment that will freeze investment ..."
"RT @LindbergFarias: O Brasil não pode aprovar uma medida que amplia a desigualdade social. Mostre que você é contra a PEC55 https://t.co/lg…","RT @LindbergFarias: Brazil can not approve a measure that widens social inequality. Show that you are against PEC55 https://t.co/lg..."
"RT @CUT_Brasil: Qual a necessidade de um referendo para a #PEC55? #oPovoDecide 
Entenda: https://t.co/eSbj8zxAfK","RT @CUT_Brasil: What is the need for a referendum for # PEC55? #DeDecide  Understand: https://t.co/eSbj8zxAfK"
"#opovodecide https://t.co/uGer7GanqI","#opovodecide https://t.co/uGer7GanqI"
"RT @Cecillia: Povos indígenas, quilombolas, pescadores artesanais e quebradeiras de coco no Planalto contra a #PEC241 #PEC55 e… ","RT @Cecillia: Indigenous peoples, quilombolas, artisanal fishermen and coconut breakers in the Plateau against # PEC241 # PEC55 and ..."
"RT @LindbergFarias: O Brasil não pode aprovar uma medida que amplia a desigualdade social. Mostre que você é contra a PEC55 https://t.co/lg…","RT @LindbergFarias: Brazil can not approve a measure that widens social inequality. Show that you are against PEC55 https://t.co/lg..."
"O que almeja o governo com a #PEC55? Dar a conta dos juros de banqueiros ao povo. Referendo Já! #oPovoDecide","What does the government want with # PEC55? Give account of the interest of bankers to the people. Referendum Already! #DeDecide"
"@MichelTemer @SenadoFederal #oPovoDecide https://t.co/uGer7FSMza","@MichelTemer @SenadoFederal #oPosDecide https://t.co/uGer7FSMza"
"RT @Cecillia: Povos indígenas, quilombolas, pescadores artesanais e quebradeiras de coco no Planalto contra a #PEC241 #PEC55 e… ","RT @Cecillia: Indigenous peoples, quilombolas, artisanal fishermen and coconut breakers in the Plateau against # PEC241 # PEC55 and ..."
"RT @CUT_Brasil: Qual a necessidade de um referendo para a #PEC55? #oPovoDecide 
Entenda: https://t.co/eSbj8zxAfK","RT @CUT_Brasil: What is the need for a referendum for # PEC55? #DeDecide  Understand: https://t.co/eSbj8zxAfK"
"RT @ptbrasil: Está começando o tuitaço #oPovoDecide! Não dá para algo tão importante como a #PEC55 passar sem ouvir a população. Participe!","RT @twitter: You're starting tuition #oPovoDecide! You can not do something as important as the # PEC55 pass without listening to the population. Get Involved!"
"RT @humbertocostapt: O que almeja o governo com a #PEC55? Dar a conta dos juros de banqueiros ao povo. Referendo Já! #oPovoDecide","RT @humbertocostapt: What does the government want with # PEC55? Give account of the interest of bankers to the people. Referendum Already! #DeDecide"
"Povo burro, não é PEC55 é PL !!!! #oPovoDecide","Dumb people, it is not PEC55 is PL !!!! #DeDecide"
"RT @CUT_Brasil: Qual a necessidade de um referendo para a #PEC55? #oPovoDecide 
Entenda: https://t.co/eSbj8zxAfK","RT @CUT_Brasil: What is the need for a referendum for # PEC55? #DeDecide  Understand: https://t.co/eSbj8zxAfK"
"RT @PTnaCamara: Uma geração inteira perdida. Investimentos congelados por 20 anos graças á #PEC55 - Você concorda? https://t.co/DIiGTkOKwk…","RT @PTnaCamara: A whole generation lost. Investments frozen for 20 years thanks to # PEC55 - Do you agree? Https://t.co/DIiGTkOKwk..."
"RT @MidiaNINJA: PEC55 não pode passar
#oPovoDecide Começa agora o Tuitaço contra a emenda constitucional que congelará investimento… ","RT @MidiaNINJA: PEC55 can not pass  #oPovoDecide Tuitaço begins now against the constitutional amendment that will freeze investment ..."
"RT @CUT_Brasil: Qual a necessidade de um referendo para a #PEC55? #oPovoDecide 
Entenda: https://t.co/eSbj8zxAfK","RT @CUT_Brasil: What is the need for a referendum for # PEC55? #DeDecide  Understand: https://t.co/eSbj8zxAfK"
"@MichelTemer @SenadoFederal #oPovoDecide https://t.co/fGLv2d791M","@MichelTemer @SenadoFederal #oPosDecide https://t.co/fGLv2d791M"
"RT @PTnaCamara: Uma geração inteira perdida. Investimentos congelados por 20 anos graças á #PEC55 - Você concorda? https://t.co/DIiGTkOKwk…","RT @PTnaCamara: A whole generation lost. Investments frozen for 20 years thanks to # PEC55 - Do you agree? Https://t.co/DIiGTkOKwk..."
"RT @Cecillia: Povos indígenas, quilombolas, pescadores artesanais e quebradeiras de coco no Planalto contra a #PEC241 #PEC55 e… ","RT @Cecillia: Indigenous peoples, quilombolas, artisanal fishermen and coconut breakers in the Plateau against # PEC241 # PEC55 and ..."
"85 % da população quer opinar sobre a PEC do fim do mundo. #oPovoDecide https://t.co/AIBh6XGWHa","85% of the population wants to give their opinion on the PEC of the end of the world. #oPetDecide https://t.co/AIBh6XGWHa"
"RT @MidiaNINJA: PEC55 não pode passar
#oPovoDecide Começa agora o Tuitaço contra a emenda constitucional que congelará investimento… ","RT @MidiaNINJA: PEC55 can not pass  #oPovoDecide Tuitaço begins now against the constitutional amendment that will freeze investment ..."
"RT @CUT_Brasil: Em SP, maioria da população é contra a #PEC55 e privatizações, segundo pesquisa da USP e Unifesp.
https://t.co/hgeul651I5","RT @CUT_Brasil: In SP, the majority of the population is against # PEC55 and privatizations, according to research from USP and Unifesp.  Https://t.co/hgeul651I5"
"RT @PTnaCamara: #PEC55 vai colocar o Brasil na contramão do mundo, afirma economista https://t.co/bmkAhJgW8W #oPovoDecide","RT @PTnaCamara: # PEC55 will put Brazil against the world, says economist https://t.co/bmkAhJgW8W #oPovoDecide"
