"pt","en" 
"Guilherme Irish, presente! Um menino de 20 anos, morto pelo pai a tiros que, em seguida, se suicidou. Ele estava na… https://t.co/UkhVH765Ck","Guilherme Irish, gift! A 20-year-old boy, shot dead by his father, then committed suicide. He was on ... https://t.co/UkhVH765Ck"
"Mais um banquete pago com o nosso suor,oferecido por @MichelTemer,pra finalizar a #PEC55..Detalhe,não fomos convidados! #ForaTemer","Another feast paid with our sweat, offered by @ MichelTemer, to finish the # PEC55..Details, we were not invited! #ForeTemer"
"RT @maluz_br: Senado abriu uma consulta pública da PEC 241, agora chamada de PEC55/2016. Vote não, vote contra! https://t.co/w7aygfdp0P 
#V…","RT @maluz_br: Senate opened a public consultation of PEC 241, now called PEC55 / 2016. Vote No, Vote Against! Https://t.co/w7aygfdp0P  # V ..."
"A #PEC241 virou #PEC55? Mais uma festa de luxo para o anúncio da mudança? #PECdaVERGONHA #CorrupçãoNÃO https://t.co/Ih6hQ1KYiI","A # PEC241 turned # PEC55? Another luxury party for the announcement of the change? #PECdaVERGONHA # CorruptionNON https://t.co/Ih6hQ1KYiI"
"Michel #ForaTemer oferece um rega bucho para senadores votarem a favor da PEC55. Já pensou se fosse Dilma ou Lula fazendo isso? Nooooooossa.","Michel #ForaTemer offers a great deal of advice for senators to vote in favor of PEC55. Have you ever wondered if it was Dilma or Lula doing this? Nooooooossa."
"@marchezibia e de praxe ainda deu abertura p pec55 :)))))))))))))))))))))))))))))))) AI Q ODIO","@marchezibia and praxe still gave opening p pec55 :)))))))))))))"
"RT @paulinocardoso: Moçada da Ocupação da Reitoria da UDESC, um apelo...bora lutar pela aprovação no CONSUNI de uma moção contra a PEC55. H…","RT @paulinocardoso: UDESC's Office of the Rector's Office, a call ... to fight for the approval in the CONSUNI of a motion against PEC55. H…"
"Temer promove o jantar da morte(PEC55), com nosso dinheiro, contra nós... https://t.co/41YJfUjAOu","Temer promotes the death dinner (PEC55), with our money, against us ... https://t.co/41YJfUjAOu"
"VIDEO DE AMIGOS #PEC241 ou #PEC55 Segunda Parte https://t.co/hpdHWOB77O via @YouTube","VIDEO OF FRIENDS # PEC241 or # PEC55 Second Part https://t.co/hpdHWOB77O via @YouTube"
"Gostei de um vídeo @YouTube https://t.co/iCbmjqBGm7 ou PEC55 Segunda Parte","I liked a video @YouTube https://t.co/iCbmjqBGm7 or PEC55 Second Part"
"Imagina se essa guinada for necessária no Brasil com a PEC55 congelando os gastos de 5 governos em sequência https://t.co/RMoRGhAbd1","Imagine if this turn is necessary in Brazil with PEC55 freezing the expenses of 5 governments in sequence https://t.co/RMoRGhAbd1"
"Manifestantes bloqueiam uma das passagens para o rega-bofe da #PEC55 de Temer para os senadores. Via @MidiaNINJA https://t.co/pdNGH7fCGU","Protesters block one of the Temer # PEC55 booze passes for senators. Via @MidiaNINJA https://t.co/pdNGH7fCGU"
"EXCELENTE VIDEO DE AMIGOS SOBRE #PEC241 ou #PEC55 Primeira Parte https://t.co/l5OfIMUd5E via @YouTube","EXCELLENT FRIENDS VIDEO ABOUT # PEC241 or # PEC55 First Part https://t.co/l5OfIMUd5E via @YouTube"
"Gostei de um vídeo @YouTube https://t.co/sQ3by9pzbv ou PEC55 Primeira Parte","I liked a video @YouTube https://t.co/sQ3by9pzbv or PEC55 First Part"
"RT @ptbrasiI: Em notas, Frente Associativa da Magistratura e do MP-PR condenam a #PEC55: https://t.co/yFuXgbzoKR https://t.co/LXUrP1nQt3","RT @ptbrasiI: In notes, Frente Associativa da Magistratura and MP-PR condemn # PEC55: https://t.co/yFuXgbzoKR https://t.co/LXUrP1nQt3"
"RT @Zaga_Silos: A #Pec55/241 não corta recurso algum da saúde ou educação, pelo contrário, garante a retomada dos investimentos paralisados…","RT @Philippines: I'm not sure what to do, but I do not know what to do."
"A #Pec55/241 não corta recurso algum da saúde ou educação, pelo contrário, garante a retomada dos investimentos par… https://t.co/JXLCHth5OX","The # Pec55 / 241 does not cut off any health or education resources, on the contrary, it guarantees the resumption of investments for ... https://t.co/JXLCHth5OX"
"Temer dá mais um rega-bofe para aprovar a #PECdoFimdoMundo. Manifestantes ocupam a entrada do Palácio do Alvorada. #PEC55","Temer gives one more water-bofe to approve #PECdoFimdoMundo. Protesters occupy the entrance to the Alvorada Palace. # PEC55"
"Audiência Pública sobre as ocupações em #Petrolina contra a #PEC55 #MP746 em defesa da… https://t.co/BAekZotNMJ","Public Hearing on occupations in #Petrolina against # PEC55 # MP746 in defense of ... https://t.co/BAekZotNMJ"
"Temer fará um jantar aos senadores com o objetivo de aprovar a PEC55. Imagine se Dilma gastasse $ publico para cons… https://t.co/oy3Xg4gw05","Temer will give a dinner to the senators with the objective of approving the PEC55. Imagine if Dilma spent $ public to cons ... https://t.co/oy3Xg4gw05"
"RT @chiccoze52: PEC55/2016(PEC242)
SAÚDE E EDUCAÇÃO São
Atividades Fins Do Estado.
Banquetes Viagens Propaganda
De Governo NÃO.
#FORATEMERG…","RT @ chiccoze52: PEC55 / 2016 (PEC242)  HEALTH AND EDUCATION  State Activities.  Advertising Banquets  Of Government NO.  # FORATEMERG ..."
"PEC55/2016(PEC242)
SAÚDE E EDUCAÇÃO São
Atividades Fins Do Estado.
Banquetes Viagens Propaganda
De Governo NÃO.… https://t.co/kcLWTtu8Ft","PEC55 / 2016 (PEC242)  HEALTH AND EDUCATION  State Activities.  Advertising Banquets  From Government NO ... https://t.co/kcLWTtu8Ft"
"RT @caPiTalVix: 1)Prederam o \\Garotinho\\"" enquanto \\"" #Cabral que afundou o Rio\\"" #PEZÃO e #PAES soltos fazendo politica da PEC55 da Sacanagem…""","RT @caPiTalVix: 1) Preled the \\ Little Boy \\ ""while \\"" #Cabral who sank the River \\ ""# PEZÃO and #PAES loose doing politics of PEC55 of Slutty ..."""
"1)Prederam o \\Garotinho\\"" enquanto \\"" #Cabral que afundou o Rio\\"" #PEZÃO e #PAES soltos fazendo politica da PEC55 da S… https://t.co/enscJplJQL""","1) Preled the \\ Little Boy \\ ""while \\"" #Cabral who sank the River \\ ""# PEZÃO and #PAES loose making policy of the PEC55 of S ... https://t.co/enscJplJQL"""
"Prederam o \\Garotinho\\"" enquanto \\"" #Cabral que afundou o Rio\\"" #PEZÃO e #PAES soltos fazendo politica da PEC55 da Sacanagem com os cariocas""","Predated the \\ Little Boy \\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\"
"Oi gente, td bem? Hoje vou mostrar aqui no canal como semear a discórdia no grupo de WhatsApp dos professores defendendo a #PEC55 (#PEC241)","Hi guys! All right? Today I will show here on the channel how to sow discord in the WhatsApp group of teachers defending the # PEC55 (# PEC241)"
"#DiálogosDoSul #WebArte #Pec55 #NósSóQueremosJustiça

tt Vanderlei Dos Santos Catalão* https://t.co/bfu9dHF8Qc","# DialoguesDoSul #WebArte # Pec55 # We Just Want Justice    Tt Vanderlei Dos Santos Catalão * https://t.co/bfu9dHF8Qc"
"@MichelTemer o sr já tem projeto sobre reforma Previdenciária, Trabalhista, #PEC55... Mas qnd vamos falar sobre #ReformaTributaria?!?!?!?!","@MichelTemer sr already has project on pension reform, Labor, # PEC55 ... But what will we talk about #ReformaTributaria?!?!?!?!"
"@Yghacci Documentário: \\Destruição a jato\\"" https://t.co/kevq4Hub7h   #economia #LavaJato #PEC55 https://t.co/kai7S13So5""","@Yghacci Documentary: \\ Destruction by jet \\ ""https://t.co/kevq4Hub7h #economy #LavaJato # PEC55 https://t.co/kai7S13So5"""
"Jornal local fala da greve da UFMG contra Pec55 como uma displicência de quem está comprometido com a desinformação.","Local newspaper speaks of the UFMG strike against Pec55 as a disinclination of those who are committed to misinformation."
"A falsa retórica sobre a crise econômica https://t.co/AiB2HJXb1D via @O_Fluminense #Crise #economia #GOLPE #PEC55 #lavajato","The false rhetoric about the economic crisis https://t.co/AiB2HJXb1D via @O_Fluminense #Crise #economia #GOLPE # PEC55 #lavajato"
"RT @alnanet: Ato contra #PEC55 leva estudantes às ruas de Santana; veja algumas fotos https://t.co/QOSA0Ug32D #Educacao #Manifestacao https…","RT @alnanet: Act against # PEC55 takes students to the streets of Santana; See some photos https://t.co/QOSA0Ug32D #Education #Manifestacao https ..."
"RT @LulaPeloXlindro: OTARIOS q elegeram Dilma achavam q quem ia PAGAR O PATO era quem?! <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>Zumbis #FORATEMERGOLPISTA #foratemer #PEC55 #PECd…","RT @LulaPeloXlindro: OTARIOS who elected Dilma thought who was going to PAY THE DUCK was who ?! <U> 00B8> <U + 00B8> <U + 00B8> <U + 00B8> <U + 00B0> 0082> Zombies #FORATEMERGOLPISTA #foratemer # PEC55 # PECd ..."
"OLHOS ABERTOS à essa Ementa  da #PEC55 do Paulo Paim !
Sabemos que do @ptbrasil só vem coisa suja! https://t.co/itVjoReEug","EYES OPEN to this Menu # PEC55 of Paulo Paim!  We know that @ptbrasil only comes dirty! Https://t.co/itVjoReEug"
"ATENÇÃO com a proposta dessa Ementa no @SenadoFederal sobre a #PEC55 Senador @paulopaim não é flor que se cheira!… https://t.co/VZDNPszOM2","ATTENTION with the proposal of this ementa in @SenadoFederal on the # PEC55 Senator @paulopaim is not flower that smells! ... https://t.co/VZDNPszOM2"
"OTARIOS q elegeram Dilma achavam q quem ia PAGAR O PATO era quem?! <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>Zumbis #FORATEMERGOLPISTA #foratemer #PEC55… https://t.co/czFFVkpwGv","OTARIOS who elected Dilma thought who was going to pay THE DUCK was who ?! <U> 00B8> <U + 00B8> <U + 00B8> <U + 00B8> <U + 00B0> 0082> Zombies #FORATEMERGOLPISTA #foratemer # PEC55 ... https://t.co/czFFVkpwGv"
"Ato contra #PEC55 leva estudantes às ruas de Santana; veja algumas fotos https://t.co/QOSA0Ug32D #Educacao… https://t.co/pt3LCpqt50","Act # PEC55 takes students to the streets of Santana; See some photos https://t.co/QOSA0Ug32D # Educacao ... https://t.co/pt3LCpqt50"
"A PEC55 é claro, é igual ao contrato da cerveja CARACU, eles entram com a cara e o povo entra com o resto!! https://t.co/kKMeEU9Lg7","The PEC55 is clear, it is the same as the beer contract CARACU, they enter with the face and the people enter with the rest !! Https://t.co/kKMeEU9Lg7"
"@MichelTemer tentou hoje convencer senadores do PDT a votarem a favor da #PEC55 , PDT foi contra o #impeachment","@MichelTemer tried today to convince PDT senators to vote in favor of # PEC55, PDT was against #impeachment"
"Próxima a @dilmabr , @KatiaAbreu diz que @MichelTemer a convidou para jantar hoje sobre #PEC55 , mas ela ainda não sabe se comparecerá","Next to @dilmabr, @KatiaAbreu says that @MichelTemer invited her to dinner today on # PEC55, but she still does not know if she will attend"
"Estudantes a favor da educação e contra a pec55 são reprimidos com violência ao ir no congresso,mas fascistas do mbl tem entrada livre","Students in favor of education and against pec55 are repressed with violence while going to congress, but mbl fascists have free entry"
"RT @yoNoMeKhalo: A melhor #ForaTemerGolpista #PEC55 https://t.co/MnueuwZvce","RT @Philippines: The best #ForeTemerGolpista # PEC55 https://t.co/MnueuwZvce"
"Gostaria de ter um jantar de luxo toda vez que eh estivesse de tomar uma decisão que fosse foder com minha vida.

#Pec55","I would like to have a luxury dinner every time I was making a decision to fuck my life.    # Pec55"
"Exagero prender manifestantes q invadiram câmara. Querem intimidar protestos? Essa casa é ou ñ do povo? Invadir contra PEC55 já.
#GloboNews","Exaggeration arresting demonstrators who have invaded the chamber. You want to intimidate protests? Is this house one of the people? Invade against PEC55 already.  #GloboNews"
"Um exagero mandar prender manifestantes q invadiram câmara. Querem intimidar protestos? Essa casa é ou não do povo? Invadir contra PEC55 já.","An exaggeration has arrested demonstrators who have invaded the chamber. You want to intimidate protests? Is this house or not of the people? Invade against PEC55 already."
"A melhor #ForaTemerGolpista #PEC55 https://t.co/MnueuwZvce","The best #ForaTemerGolpista # PEC55 https://t.co/MnueuwZvce"
"Essa #PEC241 na Câmara, que será  a #PEC55 no senado, você é:","This # PEC241 in the House, which will be the # PEC55 in the Senate, you are:"
"[debate chique sobre a #PEC241] Extrema-direita, populismo, #PEC55: debate em Paris discute “retrocesso brasileiro” https://t.co/DZ6gkfyRtC","[Chic debate on # PEC241] Extreme right, populism, # PEC55: debate in Paris discusses ""Brazilian retrocession"" https://t.co/DZ6gkfyRtC"
"E hj o filme é Cria Cuervos #PEC55 #comunismo","And hj the movie is Creatures Crows # PEC55 #communism"
"The latest Núcleo ORD indica! https://t.co/5wIkTmiGFr Thanks to @FEAUSPcomunica @AgenciaFAPESP @UFSC #floripa #pec55","The latest Core ORD indicates! Https://t.co/5wIkTmiGFr Thanks to @FEAUSPcomunica @AgenciaFAPESP @UFSC #floripa # pec55"
"Ta dificil achar a logica nisso tudo #PEC55 https://t.co/uTcwSsRhYm","It's hard to find logic in all this # PEC55 https://t.co/uTcwSsRhYm"
"RT @_santanapaula: Ocuparam tardiamente a #Câmara e não era contra #PEC241, atual #PEC55 HUAHAUHAUHAUHAA é a favor da ditadura?!","RT @santanapaula: They were late occupants of # House and was not against # PEC241, current # PEC55 HUAHAUHAUHAUHAA is in favor of the dictatorship ?!"
"RT @mitags: No Plenário,MagnoMalta desafiou os contra PEC55,a virem explicar pq ficaram calados qdo Dilma cortou verbas da Saude e Educação…","RT @mitags: In the Plenary, MagnoMalta challenged those against PEC55, to come explain why they were silent when Dilma cut funds from Health and Education ..."
"RT @BlogMid_Rel_Pol: AS ÚLTIMAS SÃO MUITAS! Entre elas: prisão de Garotinho, religião e Trump, Bolsonaro x PSC, igrejas contra PEC55.Veja h…","RT @BlogMid_Rel_Pol: THE LAST ARE MANY! Among them: Garotinho prison, religion and Trump, Bolsonaro x PSC, churches against PEC55.Even ..."
"A PEC da Morte, que no Senado ganhou o nome de PEC55 continua tramitando pelo nosso Congresso Nacional. 

A... https://t.co/Jy4kOCyGGn","The PEC of the Death, that in the Senate gained the name of PEC55 continues processing by our National Congress.    A ... https://t.co/Jy4kOCyGGn"
"Ocuparam tardiamente a #Câmara e não era contra #PEC241, atual #PEC55 HUAHAUHAUHAUHAA é a favor da ditadura?!","They occupied late the # House and it was not against # PEC241, current # PEC55 HUAHAUHAUHAUHAA is in favor of the dictatorship ?!"
"AS ÚLTIMAS SÃO MUITAS! Entre elas: prisão de Garotinho, religião e Trump, Bolsonaro x PSC, igrejas contra PEC55.Veja https://t.co/x9mcw9v1nd","THE LAST ARE MANY! Among them: prison of Garotinho, religion and Trump, Bolsonaro x PSC, churches against PEC55.Veja https://t.co/x9mcw9v1nd"
"Em notas, Frente Associativa da Magistratura e do MP-PR condenam a #PEC55: https://t.co/yFuXgbzoKR https://t.co/LXUrP1nQt3","In notes, Frente Associativa da Magistratura and MP-PR condemn # PEC55: https://t.co/yFuXgbzoKR https://t.co/LXUrP1nQt3"
"Retweeted PT Brasil (@ptbrasil):

Em notas, Frente Associativa da Magistratura e do MP-PR condenam a #PEC55:... https://t.co/YQYrVlkax6","Retweeted PT Brazil (@ptbrasil):    In notes, the Associative Front of the Judiciary and the MP-PR condemn # PEC55: ... https://t.co/YQYrVlkax6"
"Em notas, Frente Associativa da Magistratura e do MP-PR condenam a #PEC55: https://t.co/uDSsboI6Sz https://t.co/hj38SUxXx8","In notes, Frente Associativa da Magistratura and MP-PR condemn # PEC55: https://t.co/uDSsboI6Sz https://t.co/hj38SUxXx8"
"escola sem partido e PEC55 puseram estudante no mesmo lado contra o governo e uma parte reacionária da sociedade.","School with no party and PEC55 put student on the same side against the government and a reactionary part of society."
"Enquanto isso na faculdade de direito da @uff_br 
Não tenho nem palavras pra descrever, só sei sentir <ed><U+00A0><U+00BD><ed><U+00B8><U+009F>
#ForaTemer… https://t.co/680c3LnNMo","Meanwhile at @uff_br's law school  I do not have any words to describe, I can only feel <U + 00A> <U + 00BD> <ed> <U + 00B8> <U + 009F>  # ForaTemer ... https://t.co/680c3LnNMo"
"RT @LeCommunard: Deviam fazer o mesmo com o Senado em dia de votação da #PEC55 https://t.co/BRFn16NWmS","RT @LeCommunard: Should do the same with the Senate on voting day of # PEC55 https://t.co/BRFn16NWmS"
"Unifesp Santos segue ocupada na luta contra a #PEC55

A ocupação da Unifesp Silva Jardim em Santos é exemplo de... https://t.co/ARJ5WfWh1a","Unifesp Santos remains busy in the fight against # PEC55    The occupation of Unifesp Silva Jardim in Santos is an example of ... https://t.co/ARJ5WfWh1a"
"Deviam fazer o mesmo com o Senado em dia de votação da #PEC55 https://t.co/BRFn16NWmS","They should do the same with the Senate on voting day of # PEC55 https://t.co/BRFn16NWmS"
"RT @schiazevedo: SC está de olho em vocês.Em 2018, 1 fica +4 anos e 2 vão ter q sair #PEC241 #PEC55 #PecDaMorte #VoteNão https://t.co/kKeUb…","RT @schiazevedo: SC is watching you. In 2018, 1 is +4 years and 2 will have to leave # PEC241 # PEC55 #PecDaMorte # VoteNo https://t.co/kKeUb..."
"Se BR enriquecesse + U, se em lugar de exportar minérios produzisse alta tecnologia? Caminhávamos a isso. Mas pec55 vem e lavajato está aí","If BR enriched + U, if instead of exporting ores would it produce high technology? We walked to that. But pec55 comes and you're there."
"SC está de olho em vocês.Em 2018, 1 fica +4 anos e 2 vão ter q sair #PEC241 #PEC55 #PecDaMorte #VoteNão https://t.co/kKeUbXsQK7","SC is watching you. In 2018, 1 is +4 years and 2 will have to quit # PEC241 # PEC55 #PecDaMorte # VoteNo https://t.co/kKeUbXsQK7"
"RT @SBPCnet: Entidades pedem ao @SenadoFederal que as áreas de educação e CT&amp;I sejam excluídas da #PEC55 https://t.co/d0MnThd6d4 https://t.…","RT @SBPCnet: Entities ask @SenadoFederal to have education and CT & amp; I areas excluded from # PEC55 https://t.co/d0MnThd6d4 https: //t...."
"#PEC55 OPINE: https://t.co/Iq5t4BX91U","# PEC55 OPINE: https://t.co/Iq5t4BX91U"
"não a PEC55 mais #ficajenni #ficaheloa","Not PEC55 more #ficajenni #ficaheloa"
"Entidades pedem ao @SenadoFederal que as áreas de educação e CT&amp;I sejam excluídas da #PEC55 https://t.co/d0MnThd6d4 https://t.co/mb0Iokp9N8","Entities ask @SenadoFederal for education and CT & I areas to be excluded from # PEC55 https://t.co/d0MnThd6d4 https://t.co/mb0Iokp9N8"
"Imobilidade social, o Brasil mantém a desigualdade social assim não investe em educação e com a PEC55 vai piorar https://t.co/NFp9E9qNac","Social immobility, Brazil maintains social inequality so does not invest in education and with PEC55 it will get worse https://t.co/NFp9E9qNac"
"RT @SenadoFederal: Ao vivo a partir das 10h: CCJ do Senado vai votar a #PEC55, que limita o crescimento de gastos públicos. Fiquem ligados…","RT @SenadoFederal: Live from 10am: CCJ Senate will vote on # PEC55, which limits the growth of public spending. Stay tuned ..."
"RT @PTnaCamara: 221 UNIVERSIDADES! | O líder @AfonsoFlorence saúda a luta estudantil contra a #PEC241 #PEC55 que já ocupa 221 universidades…","RT @PTnaCamara: 221 UNIVERSITIES! | The leader @AfonsoFlorence welcomes the student fight against # PEC241 # PEC55 which already occupies 221 universities ..."
"RT @gusrgd: Greve na #UFJF-GV começa a partir de segunda feira... #NãoaPEC55 #PEC55","RT @gusrgd: Strike in # UFJF-GV starts from Monday ... # NoaPEC55 # PEC55"
"Vote contra a #PECdaMorte: Consulta Pública do Senado Federal #PEC55 https://t.co/1vFyYLiDdx","Vote against #PECdaMorte: Federal Senate Public Consultation # PEC55 https://t.co/1vFyYLiDdx"
"RT @psamarco_BR: @Estadao e vai piorar caso ocorra aprovação da pec55. Esse status é de interesse de quem quer trabalho quase escravo, sem…","RT @psamarco_BR: @Estadao and it will get worse if pec55 approval happens. This status is of interest to those who want to work almost slave, without ..."
"@Estadao e vai piorar caso ocorra aprovação da pec55. Esse status é de interesse de quem quer trabalho quase escravo, sem direitos empregado","@Estadao and will get worse if pec55 approval occurs. This status is of interest to anyone who wants almost slave labor, no employee rights"
"To vendo o caos que ta dando na alerj magina quando a PEC DA POBREZA pec55 pec241 cauza caos igual na alerj em td o brasil #globonews e vai","I'm seeing the chaos that is on the alerj magina when the PEC OF POVERTY pec55 pec241 assures chaos in the same way in the brazilian flag #globonews e vai"
"To vendo o caos que ta dando na alerj magina quando a PEC DA POBREZA pec55 pec241 cauza oque ta acontecendo na alerj em nivel de brasil vixi","I am seeing the chaos that is happening in the alerj magina when the PEC OF POVERTY pec55 pecs what is happening in the alerj at the level of Brazil vixi"
"RT @elainemesoli: #PEC55 antiga PEC 241, é primordial para o avanço da economia do país. Líder @andremourpsc_ ressalta: https://t.co/O3OZ6Q…","RT @elainemesoli: # PEC55 old PEC 241, is paramount to the advancement of the country's economy. Leader @andremourpsc_ highlights: https://t.co/O3OZ6Q..."
"Pec55(241) SIM OU NÃO? pequeno esboço do que é essa pec 55(241), como ela mudará os gastos públicos do... https://t.co/3F1BFWLB6t","Pec55 (241) YES OR NO? Small sketch of what is this pec 55 (241), how will it change the public spending of ... https://t.co/3F1BFWLB6t"
"Todo mundo preocupado com a #Lua #SuperLua depois o Da Lua é que é da lua. #VaiVendo #PecDaMorte #PEC55… https://t.co/1FneqKZEjj","Everyone worried about #Lua #SuperLua then the Moon is the moon. #VaiVendo #PecDaMorte # PEC55 ... https://t.co/1FneqKZEjj"
"Greve na #UFJF-GV começa a partir de segunda feira... #NãoaPEC55 #PEC55","Strike in # UFJF-GV starts from Monday ... # NoaPEC55 # PEC55"
"Minha irmã melhor que vcs pro-PEC55 e pro-governo Temer. A garota vai estudar a história do Brasil ao invés de dest… https://t.co/CmgCNlt3rT","My sister better than you pro-PEC55 and pro-government Temer. The girl will study the history of Brazil instead of dest ... https://t.co/CmgCNlt3rT"
"Tudo que você precisa saber sobre a #Pec241 (#Pec55) em 10 perguntas e respostas pela economista Laura Carvalho https://t.co/uYUnlql69V","Everything you need to know about the # Pec241 (# Pec55) in 10 questions and answers by economist Laura Carvalho https://t.co/uYUnlql69V"
"Para a PEC55 com certeza terá quorum: https://t.co/1IcrcySrWb","For PEC55 you will surely have a quorum: https://t.co/1IcrcySrWb"
"UNE: 'Brasília vai virar a capital das ocupações', dia 29, contra #PEC55 https://t.co/DNUdJwZnu2 https://t.co/fk52DCgGsL","UNE: 'Brasilia will become the occupation capital', day 29, against # PEC55 https://t.co/DNUdJwZnu2 https://t.co/fk52DCgGsL"
"RT @DurrCampos: Eu tenho uma lista de nomes responsáveis por atos como este. Coxinholândia dos Infernos!!! #foratemer #golpistasnãopassarão…","RT @DurrCampos: I have a list of names responsible for acts like this. Hells Coxinholland !!! #foratemer # golpistas will not pass ..."
"O que diz a PEC 241 ou 55 #PEC241 #PEC55 #responsabilidadeFiscal #Keynes #Mises https://t.co/M0vxXIO8wG","What the PEC says 241 or 55 # PEC241 # PEC55 #Fiscalresponsibility #Keynes #Mises https://t.co/M0vxXIO8wG"
"RT @latindadd: Pedro Rossi: #PEC55 parte de un diagnóstico equivocado #PortoAlegre2016 #paguenlojusto","RT @latindadd: Pedro Rossi: # PEC55 part of a wrong diagnosis # PortoAlegre2016 #paguenlojusto"
"Eu tenho uma lista de nomes responsáveis por atos como este. Coxinholândia dos Infernos!!! #foratemer… https://t.co/8CGritOI9d","I have a list of names responsible for acts like this. Hells Coxinholland !!! # Foratemer ... https://t.co/8CGritOI9d"
"#PobresDeDireita #apoiando   a #Pec55:
#Pec55Não https://t.co/IGyDpjDghq","#PeersOfRight #powering # Pec55:  # Pec55Not https://t.co/IGyDpjDghq"
"@SenadoFederal @CamaraDeputados  #PEC55 Lembrem se bem quem em 2018 é dia de arrumar nossa casa e quem votar contra, vai perder a mamata.","@SenadoFederal @CamaraDeputados # PEC55 Remember well who in 2018 is the day to clean our house and who votes against, will lose the mamata."
"@SenadoFederal Bando de vagabundos mesmo. Vão fazer de tudo para não ter que votar esta #PEC55","@SenadoFederal Bunch of same bums. They will do everything to not have to vote this # PEC55"
"Mais um jantarzinho no Jaburu's Lanchonete
#PEC55 #PECdoFimDoMundo","Another little dinner at Jaburu's Diner  # PEC55 #PECdoFimDoMundo"
"Enquanto comemos o pão q o Diabo amassou, o próprio Diabo oferece hoje um  jantar para que Senadores o ajudem a ama… https://t.co/ax76Z6l6pb","While we eat the bread that the Devil has kneaded, the Devil himself offers a dinner for Senators to help him love today ... https://t.co/ax76Z6l6pb"
"REPRISE : p/ garantir a aprovação da maldita #PEC55, Michel Temer \\compra\\"" votos de senadores com jantar nesta noit… https://t.co/4oYWACuJj5""","REPRISE: to assure the approval of the damn # PEC55, Michel Temer \\ buy \\ ""senator votes with dinner in this no ... https://t.co/4oYWACuJj5"""
"RT @Peter_Lyra: A #PECdoFimDoMundo #PEC55 Está aí para garantir mais lucro, o sangue dos trabalhadores brasileiros em taças de cristal, #FO…","RT @Peter_Lyra: A #PECdoFimDoMundo # PEC55 It's there to guarantee more profit, the blood of Brazilian workers in glass bowls, # FO ..."
"A #PECdoFimDoMundo #PEC55 Está aí para garantir mais lucro, o sangue dos trabalhadores brasileiros em taças de cris… https://t.co/8j7FijdB6s","A #PECdoFimDoMundo # PEC55 It is there to guarantee more profit, the blood of the Brazilian workers in crisp ... https://t.co/8j7FijdB6s"
"Mas o que vai resolver a crise no Brasil é a #pec55 durante 20 anos! <ed><U+00A0><U+00BD><ed><U+00B8><U+0089>  https://t.co/JJHhSmiY4z","But what will solve the crisis in Brazil is the # pec55 for 20 years! <U> 00B8> <U + 0089> https://t.co/JJHhSmiY4z"
"RT @paguenlojusto: Campanha Multinacionais paguem o justo no #Brasil #taxjustice Se pagarem, não precisaremos da #PEC55 https://t.co/J1l2EF…","RT @paguenlojusto: Multinational Campaign pay the fair in #Brazil #taxjustice If you pay, we will not need the # PEC55 https://t.co/J1l2EF..."
"#PEC55 #PECdoFimDoMundo https://t.co/xWEZJJmDkp","# PEC55 #PECdoFimDoMundo https://t.co/xWEZJJmDkp"
"RT @janbrasileiro_: Lembra do senador @TelmarioMotaRR que traiu Dilma na votação do golpe e saiu de fininho? Será que trairá o povo e votar…","RT @RobertBrown: I do not know what to do. Will it betray the people and vote ..."
"RT @janbrasileiro_: Atenção @alvarodias_, o senhor quer tentar virar presidente. Realmente vai votar pela PEC55? Não seja irresponsável e v…","RT @mysterious: I do not know what to do. Are you really going to vote for PEC55? Do not be irresponsible and v ..."
"Tava andando, olhei pro lado e vi isso, mas claro vamos lá apoiar a pec (reparem q a lista é bem pequena) #PEC241… https://t.co/xUuojKOAPB","I was walking, looked to the side and I saw this, but of course let's support the pec (note that the list is very small) # PEC241 ... https://t.co/xUuojKOAPB"
"RT @paguenlojusto: Pedro Rossi: el objetivo del #PEC55 no es crecimiento, sino el cambio de proyecto político en #Brasil #PortoAlegre2016 #…","RT @paguenlojusto: Pedro Rossi: the objective of # PEC55 is not growth, but the change of political project in #Brasil # PortoAlegre2016 # ..."
"#PEC55 #Brasil es creer que el semáforo limita tránsito: anarco-neliberalismo solo beneficia al gran capital
#PaguenLoJusto #PortoAlegre2016","# PEC55 #Brazil is to believe that the traffic light limits traffic: anarco-neliberalism only benefits big capital  #PaguenLoJusto # PortoAlegre2016"
"@MichelTemer Golpista, retire a PEC55 e a MP do ensino médio! #OcupaTudoRN","@MichelTemer Golpista, remove the PEC55 and MP from high school! #OccupyTudoRN"
"Matou filho q lutava contra a PEC55 --&gt; Jovem foi perseguido antes de ser morto a tiros pelo pai, diz delegado   #G1 https://t.co/KaEK9deRQ3","Killed son who fought PEC55 - & gt; Young man was chased before being shot dead by his father, says delegate # G1 https://t.co/KaEK9deRQ3"
